112141 1.6353 1 3
112143 1.6237 1 3
112241 1.608 1 3
112242 1.5457 1 3
112243 1.5997 1 3
112341 1.656 1 3
112342 1.6277 1 3
112343 1.5943 1 3
122441 1.6007 1 3
122442 1.547 1 3
122541 1.4893 1 3
122543 1.5177 1 3
122641 1.5507 1 3
122642 1.5023 1 3
122643 1.5713 1 3
132741 1.361 1 4
132742 1.4933 1 4
132743 1.532 1 4
132841 1.6173 1 4
132842 1.503 1 4
132843 1.521 1 4
132941 1.6047 1 4
132942 1.533 1 4
1421043 1.509 1 4
1421141 1.4983 1 4
1421142 1.5543 1 4
1421143 1.5513 1 4
1421241 1.463 1 4
1421242 1.414 1 4
1521341 1.5353 1 4
1521342 1.51 1 4
1521343 1.565 1 4
1521441 1.585 1 4
1521442 1.4667 1 4
1521443 1.4617 1 4
1521542 1.477 1 5
1521543 1.4433 1 5
1621641 1.5263 1 5
1621642 1.5523 1 5
1621643 1.585 1 5
1621741 1.5293 1 5
1621742 1.5073 1 5
1621743 1.408 1 5
1621841 1.5357 1 5
1721942 1.6327 1 5
1721943 1.5843 1 5
1722042 1.5243 1 5
1722043 1.5547 1 5
1722141 1.582 1 5
1722142 1.556 1 5
1822241 1.4933 1 5
1822242 1.4487 1 5
1822243 1.4567 1 5
1822441 1.6153 1 6
1822442 1.3963 1 6
1822443 1.4323 1 6
1922541 1.5223 1 6
1922542 1.492 1 6
1922543 1.528 1 6
1922643 1.55 1 6
1922741 1.5917 1 6
1922742 1.571 1 6
1922743 1.6093 1 6
11123141 1.615 1 7
11123142 1.647 1 7
11123143 1.5247 1 7
11123241 1.4757 1 7
11123242 1.5363 1 7
11123243 1.5837 1 7
11123341 1.6123 1 7
11123342 1.5473 1 7
11123343 1.5083 1 7
11223441 1.611 1 7
11223442 1.579 1 7
11223443 1.6057 1 7
11223541 1.5513 1 7
11223542 1.4093 1 7
11223543 1.4783 1 7
11223641 1.597 1 7
11223642 1.5247 1 7
11223643 1.5893 1 7
11323741 1.5003 1 7
11323742 1.5533 1 7
11323743 1.6337 1 7
11323841 1.6253 1 7
11323842 1.615 1 7
11323843 1.624 1 7
11323941 1.6647 1 8
11323942 1.5993 1 8
11323943 1.6337 1 8
11424041 1.5453 1 8
11424042 1.5497 1 8
11424043 1.5103 1 8
11424141 1.4277 1 8
11424142 1.5303 1 8
11424143 1.5313 1 8
11424241 1.5343 1 8
11424242 1.5013 1 8
11524341 1.6353 1 8
11524342 1.5733 1 8
11524343 1.5947 1 8
11524441 1.6193 1 8
11524442 1.607 1 8
11524443 1.642 1 8
11524541 1.5027 1 8
11524542 1.6267 1 8
11524543 1.5047 1 8
11624641 1.588 1 8
11624642 1.5597 1 8
11624643 1.5407 1 8
11624741 1.57 1 9
11624742 1.6003 1 9
11624743 1.625 1 9
11624841 1.444 1 9
11624842 1.503 1 9
11624843 1.558 1 9
11724941 1.5623 1 9
11724942 1.538 1 9
11724943 1.586 1 9
11725041 1.56 1 9
11725042 1.5327 1 9
11725043 1.5607 1 9
11725141 1.62 1 9
11725142 1.602 1 9
11825241 1.5653 1 9
11825242 1.5413 1 9
11825341 1.627 1 9
11825342 1.684 1 9
11825343 1.597 1 9
11825441 1.5647 1 9
11825442 1.2883 1 9
11825443 1.4987 1 9
11925541 1.5933 1 10
11925542 1.488 1 10
11925543 1.5407 1 10
11925641 1.5353 1 10
11925642 1.521 1 10
11925643 1.623 1 10
11925741 1.5323 1 10
11925742 1.5367 1 10
11925743 1.5577 1 10
12025841 1.5777 1 10
12025842 1.5733 1 10
12025843 1.594 1 10
12025941 1.6053 1 10
12025943 1.5867 1 10
12026041 1.627 1 10
12026042 1.559 1 10
12026043 1.5797 1 10
12126141 1.5573 1 10
12126142 1.5423 1 10
12126143 1.5437 1 10
12126241 1.403 1 10
