112131 3.8 1 3
112132 3.733 1 3
112133 3.75 1 3
112231 3.6 1 3
112232 3.567 1 3
112331 4.033 1 3
112332 5.4 1 3
112333 4 1 3
122431 3.7 1 3
122432 2.2 1 3
122433 2.167 1 3
122531 5.15 1 3
122532 1.967 1 3
122533 1.917 1 3
122631 1.75 1 3
122632 1.617 1 3
122633 1.6 1 3
132731 8.8 1 4
132732 7.833 1 4
132733 7.767 1 4
132831 5.433 1 4
132833 3.683 1 4
132931 9.967 1 4
132932 7.4 1 4
132933 8.3 1 4
1421031 7.283 1 4
1421032 3.35 1 4
1421131 3.833 1 4
1421132 3.8 1 4
1421133 6.217 1 4
1421231 3.6 1 4
1421232 3.55 1 4
1421233 3.55 1 4
1521331 5.867 1 4
1521332 5.833 1 4
1521431 3.383 1 4
1521432 5.467 1 4
1521433 5.683 1 4
1521531 5.533 1 5
1521532 5.5 1 5
1521533 5.483 1 5
1621631 5.033 1 5
1621632 4.817 1 5
1621633 2.6 1 5
1621731 7.35 1 5
1621732 7.333 1 5
1621733 7.3 1 5
1621831 4.717 1 5
1621832 2.333 1 5
1621833 4.667 1 5
1721931 4.583 1 5
1721932 4.533 1 5
1721933 4.533 1 5
1722031 4.45 1 5
1722032 6.933 1 5
1722033 6.933 1 5
1722131 4.3 1 5
1722132 4.283 1 5
1822231 9.317 1 5
1822232 6.617 1 5
1822233 9.3 1 5
1822431 7.35 1 6
1822432 6.167 1 6
1822433 9 1 6
1922531 8.667 1 6
1922532 10.767 1 6
1922533 5.917 1 6
1922631 8.55 1 6
1922632 5.8 1 6
1922633 5.783 1 6
1922731 3.467 1 6
1922732 5.633 1 6
1922733 5.617 1 6
11123131 5.517 1 7
11123132 9.983 1 7
11123231 5.45 1 7
11123232 3.183 1 7
11123233 3.167 1 7
11123331 3.033 1 7
11123332 3.033 1 7
11123333 5.3 1 7
11223431 5.95 1 7
11223432 4.917 1 7
11223433 12.117 1 7
11223531 7.383 1 7
11223532 4.783 1 7
11223533 7.333 1 7
11223631 9.1 1 7
11223632 9.083 1 7
11223633 9.05 1 7
11323731 8.9 1 7
11323732 4.5 1 7
11323733 5.483 1 7
11323831 6.967 1 7
11323832 8.733 1 7
11323833 8.717 1 7
11323931 8.533 1 8
11323932 11.283 1 8
11323933 11.267 1 8
11424031 3.933 1 8
11424032 6.533 1 8
11424033 6.517 1 8
11424131 6.433 1 8
11424132 3.783 1 8
11424133 8.217 1 8
11424231 3.617 1 8
11424232 8.083 1 8
11424233 8.05 1 8
11524331 7.967 1 8
11524332 4.433 1 8
11524333 6.05 1 8
11524431 7.817 1 8
11524432 3.3 1 8
11524433 4.267 1 8
11524531 7.667 1 8
11524532 7.633 1 8
11524533 5.75 1 8
11624631 7.533 1 8
11624632 3.983 1 8
11624633 7.483 1 8
11624731 4.033 1 9
11624732 8.65 1 9
11624733 7.133 1 9
11624831 10.1 1 9
11624832 5.717 1 9
11624833 8.433 1 9
11724931 5.617 1 9
11724932 5.583 1 9
11724933 6.817 1 9
11725031 9.8 1 9
11725032 6.7 1 9
11725033 5.417 1 9
11725131 8.05 1 9
11725132 8.017 1 9
11725133 11.217 1 9
11825231 5.183 1 9
11825232 1.667 1 9
11825233 6.367 1 9
11825331 5.033 1 9
11825332 6.217 1 9
11825333 4.983 1 9
11825431 6.1 1 9
11825432 4.867 1 9
11825433 4.833 1 9
11925531 5.583 1 10
11925532 5.567 1 10
11925533 5.533 1 10
11925631 4.25 1 10
11925632 4.233 1 10
11925633 8.567 1 10
11925731 2.067 1 10
11925732 5.117 1 10
11925733 5.05 1 10
12025832 3.6 1 10
12025833 3.567 1 10
12025931 4.617 1 10
12025932 6.1 1 10
12025933 3.367 1 10
12026031 7.617 1 10
12026032 3.25 1 10
12026033 3.217 1 10
12126131 3.117 1 10
12126132 5.783 1 10
12126133 5.75 1 10
12126232 5.65 1 10
12126233 2.933 1 10
12126331 5.467 1 11
12126332 8.633 1 11
12126333 3.867 1 11
12226431 6.95 1 11
12226432 8.483 1 11
12226433 5.267 1 11
12226531 2.533 1 11
12226533 3.6 1 11
12226631 3.533 1 11
12226632 5 1 11
12226633 9.733 1 11
12326731 3.067 1 11
12326732 7.8 1 11
12326733 6.15 1 11
12326832 7.617 1 11
12326833 10.583 1 11
12326931 4.25 1 11
12326932 7.467 1 11
12326933 8.933 1 11
12427031 5.7 1 11
12427032 4.05 1 11
12427033 4.033 1 11
12427231 7.667 1 12
12427232 3.783 1 12
12427233 2.25 1 12
12527331 2.133 1 12
12527332 2.833 1 12
12527333 9.783 1 12
12527431 9.583 1 12
12527432 6.567 1 12
12527433 8.667 1 12
12527531 6.433 1 12
12527532 7.917 1 12
12527533 12.117 1 12
12627631 6.3 1 12
12627632 3.167 1 12
12627633 9.217 1 12
12627731 2.883 1 12
12627732 4.483 1 12
12627733 4.467 1 12
12627831 2.733 1 12
12627832 4.35 1 12
12627833 1.183 1 12
12727931 10 1 13
12727932 7.217 1 13
12727933 7.2 1 13
12728031 8.55 1 13
12728032 8.533 1 13
12728033 7.167 1 13
12728131 8.383 1 13
12728132 9.617 1 13
12728133 11.1 1 13
12828231 9.433 1 13
12828232 6.667 1 13
12828233 6.65 1 13
12828331 6.533 1 13
12828332 6.517 1 13
12828333 7.983 1 13
12828431 9.317 1 13
12828432 7.867 1 13
12828433 3.283 1 13
12928531 6.283 1 13
12928532 7.733 1 13
12928533 6.217 1 13
12928631 6.117 1 13
12928632 2.983 1 13
12928633 6.667 1 13
12928731 7.383 1 14
12928732 7.35 1 14
12928733 8.567 1 14
13028831 2.517 1 14
13028832 5.633 1 14
13028833 4.5 1 14
13028931 8.133 1 14
13028932 6.85 1 14
13028933 5.383 1 14
13029031 7.5 1 14
13029032 6.233 1 14
13029033 4.75 1 14
13129131 3.652 2 78
13129132 3.633 2 78
13129133 5.3 2 78
13129232 5.183 2 78
13129233 3.367 2 78
13129331 5.7 2 79
13129332 9.283 2 79
13129333 4.517 2 79
13229431 5.55 2 79
13229432 4.423 2 79
13229433 4.367 2 79
13229631 7.353 2 79
13229632 2.55 2 79
13229633 6.315 2 79
13329731 4.833 2 79
13329732 4.5 2 79
13329733 2.35 2 79
13329831 3.933 2 79
13329832 3.783 2 79
13329833 5.917 2 79
13329932 3.652 2 79
13329933 6.712 2 79
134210032 3.383 2 79
134210033 3.359 2 79
134210131 5.867 2 80
134210132 3.85 2 80
134210133 7.5 2 80
135210331 7.333 2 80
135210332 7.283 2 80
135210333 8.756 2 80
135210431 7.193 2 80
135210432 7.515 2 80
135210433 4.353 2 80
135210531 6.717 2 80
135210532 8.183 2 80
135210533 6.652 2 80
136210631 6.533 2 80
136210632 8.582 2 80
136210633 9.367 2 80
136210731 9.267 2 80
136210732 7.833 2 80
136210733 7.8 2 80
136210831 7.7 2 80
136210832 7.667 2 80
136210833 10.717 2 80
137210931 10.533 2 81
137210932 7.467 2 81
137210933 10.483 2 81
137211031 5.85 2 81
