1 5.017 11022831 1 1 29
1 5.133 11022832 1 1 29
1 3.65 11022833 1 1 29
2 9.783 11022841 2 1 29
2 9.7 11022842 2 1 29
2 9.683 11022843 2 1 29
1 6.417 11022931 1 1 29
1 3.483 11022932 1 1 29
1 6.367 11022933 1 1 29
2 4.9 11022942 2 1 29
2 9.5 11022943 2 1 29
1 3.4 11023031 1 1 29
1 6.267 11023032 1 1 29
1 6.25 11023033 1 1 29
2 9.383 11023041 2 1 29
2 4.75 11023043 2 1 29
1 7.55 11123131 1 1 29
1 6.1 11123132 1 1 29
1 10.933 11123133 1 1 29
2 9.25 11123141 2 1 29
2 11 11123142 2 1 29
1 7.45 11123231 1 1 29
1 10.85 11123232 1 1 29
2 19.017 11123242 2 1 29
1 4.333 11123331 1 1 29
1 7.4 11123332 1 1 29
1 7.317 11123333 1 1 29
2 10.8 11123341 2 1 29
2 10.767 11123342 2 1 29
2 15.783 11123343 2 1 29
1 7.4 112131 1 1 25
1 3.017 112132 1 1 25
1 4.433 112133 1 1 25
2 6.317 112141 2 1 25
2 6.283 112142 2 1 25
2 3.017 112143 2 1 25
1 6.083 112231 1 1 25
1 6.05 112232 1 1 25
1 6.033 112233 1 1 25
1 5.833 11223431 1 1 29
1 2.9 11223432 1 1 29
1 5.783 11223433 1 1 29
2 7.283 11223441 2 1 29
1 4.117 11223531 1 1 30
1 4.1 11223532 1 1 30
1 4.033 11223533 1 1 30
2 20.333 11223542 2 1 30
2 13.7 11223543 2 1 30
1 5.417 11223631 1 1 30
1 2.533 11223632 1 1 30
1 6.867 11223633 1 1 30
2 5.467 11223641 2 1 30
2 18.483 11223642 2 1 30
2 13.517 11223643 2 1 30
2 12.083 112241 2 1 25
2 6.15 112242 2 1 25
2 6.133 112243 2 1 25
1 4.183 112331 1 1 25
1 5.933 112332 1 1 25
1 5.883 112333 1 1 25
2 10.533 112341 2 1 25
2 14.783 112343 2 1 25
1 5.233 11323731 1 1 30
1 6.7 11323732 1 1 30
1 6.683 11323733 1 1 30
2 10.283 11323741 2 1 30
2 21.483 11323742 2 1 30
2 16.733 11323743 2 1 30
1 5.033 11323831 1 1 30
1 5 11323832 1 1 30
1 3.483 11323833 1 1 30
2 8.2 11323841 2 1 30
2 8.183 11323842 2 1 30
1 2.783 11323931 1 1 30
1 2.767 11323932 1 1 30
1 4.233 11323933 1 1 30
2 4.367 11323941 2 1 30
2 9.25 11323943 2 1 30
1 2.617 11424031 1 1 30
1 2.6 11424032 1 1 30
1 2.567 11424033 1 1 30
2 7.317 11424041 2 1 30
2 9.133 11424042 2 1 30
2 15.617 11424043 2 1 30
1 3.967 11424131 1 1 30
1 7.05 11424132 1 1 30
1 5.433 11424133 1 1 30
2 12.117 11424141 2 1 30
2 8.883 11424142 2 1 30
2 8.867 11424143 2 1 30
1 3.217 11524331 1 1 31
1 3.183 11524332 1 1 31
1 6.2 11524333 1 1 31
2 16.167 11524341 2 1 31
2 4.533 11524342 2 1 31
2 4.517 11524343 2 1 31
1 4.3 11524431 1 1 31
1 4.283 11524432 1 1 31
1 4.267 11524433 1 1 31
2 6.133 11524441 2 1 31
2 4.35 11524442 2 1 31
2 4.333 11524443 2 1 31
1 4.117 11524531 1 1 31
1 4.083 11524532 1 1 31
1 4.083 11524533 1 1 31
2 14.283 11524541 2 1 31
2 4.167 11524542 2 1 31
2 4.167 11524543 2 1 31
1 3.983 11624631 1 1 31
1 3.967 11624632 1 1 31
1 3.983 11624633 1 1 31
2 14.15 11624641 2 1 31
1 3.85 11624731 1 1 31
