1 1.335 11022831 1 1 29
1 1.4033 11022832 1 1 29
1 1.3723 11022833 1 1 29
2 1.589 11022841 2 1 29
2 1.4833 11022842 2 1 29
2 1.5067 11022843 2 1 29
1 1.419 11022931 1 1 29
1 1.35 11022932 1 1 29
1 1.41 11022933 1 1 29
2 1.5263 11022942 2 1 29
2 1.492 11022943 2 1 29
1 1.257 11023031 1 1 29
1 1.3587 11023032 1 1 29
1 1.3233 11023033 1 1 29
2 1.5333 11023041 2 1 29
2 1.4883 11023043 2 1 29
1 1.3563 11123131 1 1 29
1 1.2903 11123132 1 1 29
1 1.2257 11123133 1 1 29
2 1.4617 11123141 2 1 29
2 1.5083 11123142 2 1 29
1 1.3707 11123231 1 1 29
1 1.3443 11123232 1 1 29
2 1.5067 11123242 2 1 29
1 1.3947 11123331 1 1 29
1 1.42 11123332 1 1 29
1 1.398 11123333 1 1 29
2 1.628 11123341 2 1 29
2 1.5493 11123342 2 1 29
2 1.5983 11123343 2 1 29
1 1.3257 112131 1 1 25
1 1.2563 112132 1 1 25
1 1.1185 112133 1 1 25
2 1.3397 112141 2 1 25
2 1.399 112142 2 1 25
2 1.3273 112143 2 1 25
1 1.3697 112231 1 1 25
1 1.3643 112232 1 1 25
1 1.3163 112233 1 1 25
1 1.3423 11223431 1 1 29
1 1.3667 11223432 1 1 29
1 1.383 11223433 1 1 29
2 1.4783 11223441 2 1 29
1 1.37 11223531 1 1 30
1 1.3363 11223532 1 1 30
1 1.2987 11223533 1 1 30
2 1.5023 11223542 2 1 30
2 1.3997 11223543 2 1 30
1 1.3133 11223631 1 1 30
1 1.2767 11223632 1 1 30
1 1.362 11223633 1 1 30
2 1.435 11223641 2 1 30
2 1.503 11223642 2 1 30
2 1.543 11223643 2 1 30
2 1.484 112241 2 1 25
2 1.5213 112242 2 1 25
2 1.5583 112243 2 1 25
1 1.4133 112331 1 1 25
1 1.359 112332 1 1 25
1 1.382 112333 1 1 25
2 1.5443 112341 2 1 25
2 1.546 112343 2 1 25
1 1.2743 11323731 1 1 30
1 1.4063 11323732 1 1 30
1 1.336 11323733 1 1 30
2 1.4 11323741 2 1 30
2 1.512 11323742 2 1 30
2 1.4067 11323743 2 1 30
1 1.3317 11323831 1 1 30
1 1.2737 11323832 1 1 30
1 1.31 11323833 1 1 30
2 1.4333 11323841 2 1 30
2 1.4857 11323842 2 1 30
1 1.3697 11323931 1 1 30
1 1.3277 11323932 1 1 30
1 1.3987 11323933 1 1 30
2 1.5297 11323941 2 1 30
2 1.5287 11323943 2 1 30
1 1.3977 11424031 1 1 30
1 1.2127 11424032 1 1 30
1 1.3127 11424033 1 1 30
2 1.501 11424041 2 1 30
2 1.492 11424042 2 1 30
2 1.5867 11424043 2 1 30
1 1.3313 11424131 1 1 30
1 1.2873 11424132 1 1 30
1 1.3773 11424133 1 1 30
2 1.501 11424141 2 1 30
2 1.4823 11424142 2 1 30
2 1.475 11424143 2 1 30
1 1.4217 11524331 1 1 31
1 1.381 11524332 1 1 31
1 1.36 11524333 1 1 31
2 1.55 11524341 2 1 31
2 1.495 11524342 2 1 31
2 1.5393 11524343 2 1 31
1 1.352 11524431 1 1 31
1 1.3907 11524432 1 1 31
1 1.402 11524433 1 1 31
2 1.5837 11524441 2 1 31
2 1.59 11524442 2 1 31
2 1.6193 11524443 2 1 31
1 1.3443 11524531 1 1 31
1 1.3623 11524532 1 1 31
1 1.415 11524533 1 1 31
2 1.5323 11524541 2 1 31
