1 5.517 11123131 1 1 7
1 9.983 11123132 1 1 7
2 5.517 11123141 2 1 7
2 12.867 11123142 2 1 7
2 12.867 11123143 2 1 7
1 5.45 11123231 1 1 7
1 3.183 11123232 1 1 7
1 3.167 11123233 1 1 7
2 5.55 11123241 2 1 7
2 17.533 11123242 2 1 7
2 5.533 11123243 2 1 7
1 3.033 11123331 1 1 7
1 3.033 11123332 1 1 7
1 5.3 11123333 1 1 7
2 5.367 11123341 2 1 7
2 14.183 11123342 2 1 7
2 9.733 11123343 2 1 7
1 3.8 112131 1 1 3
1 3.733 112132 1 1 3
1 3.75 112133 1 1 3
2 6.85 112141 2 1 3
2 3.833 112143 2 1 3
1 3.6 112231 1 1 3
1 3.567 112232 1 1 3
1 5.95 11223431 1 1 7
1 4.917 11223432 1 1 7
1 12.117 11223433 1 1 7
2 19.067 11223441 2 1 7
2 15.433 11223442 2 1 7
2 10.667 11223443 2 1 7
1 7.383 11223531 1 1 7
1 4.783 11223532 1 1 7
1 7.333 11223533 1 1 7
2 13.683 11223541 2 1 7
2 15.283 11223542 2 1 7
2 22.667 11223543 2 1 7
1 9.1 11223631 1 1 7
1 9.083 11223632 1 1 7
1 9.05 11223633 1 1 7
2 18.283 11223641 2 1 7
2 11.933 11223642 2 1 7
2 18.267 11223643 2 1 7
2 5.25 112241 2 1 3
2 10.317 112242 2 1 3
2 10.283 112243 2 1 3
1 4.033 112331 1 1 3
1 5.4 112332 1 1 3
1 4 112333 1 1 3
2 11.967 112341 2 1 3
2 13.117 112342 2 1 3
2 9.183 112343 2 1 3
1 8.9 11323731 1 1 7
1 4.5 11323732 1 1 7
1 5.483 11323733 1 1 7
2 11.817 11323741 2 1 7
2 4.567 11323742 2 1 7
2 7.133 11323743 2 1 7
1 6.967 11323831 1 1 7
1 8.733 11323832 1 1 7
1 8.717 11323833 1 1 7
2 5.467 11323841 2 1 7
2 13.25 11323842 2 1 7
2 7 11323843 2 1 7
1 8.533 11323931 1 1 8
1 11.283 11323932 1 1 8
1 11.267 11323933 1 1 8
2 16.2 11323941 2 1 8
2 11.383 11323942 2 1 8
2 8.567 11323943 2 1 8
1 3.933 11424031 1 1 8
1 6.533 11424032 1 1 8
1 6.517 11424033 1 1 8
2 14.483 11424041 2 1 8
2 11.217 11424042 2 1 8
2 12.817 11424043 2 1 8
1 6.433 11424131 1 1 8
1 3.783 11424132 1 1 8
1 8.217 11424133 1 1 8
2 15.883 11424141 2 1 8
2 17.417 11424142 2 1 8
2 24.367 11424143 2 1 8
1 3.617 11424231 1 1 8
1 8.083 11424232 1 1 8
1 8.05 11424233 1 1 8
2 8.217 11424241 2 1 8
2 10.95 11424242 2 1 8
1 7.967 11524331 1 1 8
1 4.433 11524332 1 1 8
1 6.05 11524333 1 1 8
2 19.933 11524341 2 1 8
2 10.767 11524342 2 1 8
2 17.067 11524343 2 1 8
1 7.817 11524431 1 1 8
1 3.3 11524432 1 1 8
1 4.267 11524433 1 1 8
2 25.717 11524441 2 1 8
2 10.617 11524442 2 1 8
2 25.667 11524443 2 1 8
1 7.667 11524531 1 1 8
1 7.633 11524532 1 1 8
1 5.75 11524533 1 1 8
2 13.733 11524541 2 1 8
2 15.25 11524542 2 1 8
2 12.05 11524543 2 1 8
1 7.533 11624631 1 1 8
1 3.983 11624632 1 1 8
1 7.483 11624633 1 1 8
2 28.083 11624641 2 1 8
2 17.9 11624642 2 1 8
2 19.433 11624643 2 1 8
1 4.033 11624731 1 1 9
1 8.65 11624732 1 1 9
1 7.133 11624733 1 1 9
2 29.55 11624741 2 1 9
2 21.983 11624742 2 1 9
2 17.8 11624743 2 1 9
1 10.1 11624831 1 1 9
1 5.717 11624832 1 1 9
1 8.433 11624833 1 1 9
2 11.833 11624841 2 1 9
2 17.65 11624842 2 1 9
2 29.317 11624843 2 1 9
1 5.617 11724931 1 1 9
1 5.583 11724932 1 1 9
1 6.817 11724933 1 1 9
2 11.667 11724941 2 1 9
2 11.633 11724942 2 1 9
2 9.983 11724943 2 1 9
1 9.8 11725031 1 1 9
1 6.7 11725032 1 1 9
1 5.417 11725033 1 1 9
2 13.05 11725041 2 1 9
2 13.017 11725042 2 1 9
2 18.783 11725043 2 1 9
1 8.05 11725131 1 1 9
1 8.017 11725132 1 1 9
1 11.217 11725133 1 1 9
2 9.733 11725141 2 1 9
2 21.367 11725142 2 1 9
1 5.183 11825231 1 1 9
1 1.667 11825232 1 1 9
1 6.367 11825233 1 1 9
2 15.517 11825241 2 1 9
2 7.933 11825242 2 1 9
1 5.033 11825331 1 1 9
1 6.217 11825332 1 1 9
1 4.983 11825333 1 1 9
2 11.05 11825341 2 1 9
2 14.5 11825342 2 1 9
2 12.533 11825343 2 1 9
1 6.1 11825431 1 1 9
1 4.867 11825432 1 1 9
1 4.833 11825433 1 1 9
2 10.9 11825441 2 1 9
2 7.65 11825442 2 1 9
2 10.85 11825443 2 1 9
1 5.583 11925531 1 1 10
1 5.567 11925532 1 1 10
1 5.533 11925533 1 1 10
