1 1.441 11022831 1 1 31
1 1.415 11022832 1 1 31
2 1.6443 11022841 2 1 31
2 1.6447 11022842 2 1 31
2 1.6403 11022843 2 1 31
1 1.414 11022931 1 1 31
1 1.411 11022932 1 1 31
2 1.5767 11022941 2 1 31
2 1.6413 11022942 2 1 31
2 1.687 11022943 2 1 31
1 1.4247 11023031 1 1 31
1 1.4337 11023032 1 1 31
1 1.468 11023033 1 1 31
2 1.669 11023041 2 1 31
2 1.604 11023042 2 1 31
2 1.644 11023043 2 1 31
1 1.426 11123131 1 1 31
1 1.3477 11123132 1 1 31
1 1.3887 11123133 1 1 31
2 1.6333 11123141 2 1 31
2 1.5557 11123142 2 1 31
2 1.5177 11123143 2 1 31
1 1.208 11123231 1 1 31
1 1.3473 11123233 1 1 31
2 1.5467 11123241 2 1 31
2 1.469 11123242 2 1 31
2 1.3443 11123243 2 1 31
1 1.431 11123331 1 1 41
1 1.3497 11123332 1 1 41
1 1.355 11123333 1 1 41
2 1.5967 11123341 2 1 41
2 1.5607 11123342 2 1 41
2 1.618 11123343 2 1 41
1 1.3863 112131 1 1 1
1 1.365 112132 1 1 1
1 1.404 112133 1 1 1
2 1.5837 112142 2 1 1
1 1.4177 112231 1 1 1
1 1.376 112232 1 1 1
1 1.3757 112233 1 1 1
1 1.3773 11223431 1 1 41
1 1.3847 11223432 1 1 41
1 1.3423 11223433 1 1 41
2 1.4733 11223441 2 1 41
2 1.5633 11223442 2 1 41
2 1.5713 11223443 2 1 41
1 1.352 11223531 1 1 41
1 1.3423 11223532 1 1 41
1 1.363 11223533 1 1 41
2 1.5407 11223543 2 1 41
1 1.418 11223631 1 1 41
1 1.4263 11223632 1 1 41
1 1.3843 11223633 1 1 41
2 1.55 11223641 2 1 41
2 1.5077 11223642 2 1 41
2 1.576 11223643 2 1 41
2 1.5177 112241 2 1 1
2 1.5277 112242 2 1 1
2 1.5763 112243 2 1 1
1 1.4053 112331 1 1 1
1 1.3913 112332 1 1 1
1 1.4177 112333 1 1 1
2 1.5023 112341 2 1 1
2 1.5727 112342 2 1 1
1 1.3947 11323731 1 1 41
1 1.48 11323732 1 1 41
1 1.482 11323733 1 1 41
2 1.6627 11323741 2 1 41
2 1.6383 11323742 2 1 41
2 1.6337 11323743 2 1 41
1 1.3803 11323831 1 1 41
1 1.4263 11323832 1 1 41
1 1.3843 11323833 1 1 41
2 1.6583 11323841 2 1 41
2 1.5903 11323843 2 1 41
1 1.4597 11323931 1 1 41
1 1.4113 11323932 1 1 41
1 1.4423 11323933 1 1 41
2 1.6503 11323941 2 1 41
2 1.5753 11323942 2 1 41
2 1.587 11323943 2 1 41
1 1.425 11424031 1 1 41
1 1.3617 11424032 1 1 41
1 1.407 11424033 1 1 41
2 1.599 11424041 2 1 41
2 1.6553 11424042 2 1 41
2 1.5787 11424043 2 1 41
1 1.4167 11424131 1 1 51
1 1.3877 11424132 1 1 51
1 1.3857 11424133 1 1 51
