1 0.985766074387741 11022831 1 1 29
2 0.907289847842355 11022831 1 1 29
3 2.09193776520509 11022831 1 1 29
1 1.03619890051559 11022832 1 1 29
2 0.928267647792467 11022832 1 1 29
3 1.39462517680339 11022832 1 1 29
1 1.01330845234629 11022833 1 1 29
2 0.660077326016463 11022833 1 1 29
3 0.697312588401697 11022833 1 1 29
4 1.04466362735065 11022841 2 1 29
5 0.822671292148113 11022841 2 1 29
6 0 11022841 2 1 29
4 0.975172786940981 11022842 2 1 29
5 0.81569166245903 11022842 2 1 29
6 0 11022842 2 1 29
4 0.990556757287114 11022843 2 1 29
5 0.814262099751628 11022843 2 1 29
6 0.620457604306864 11022843 2 1 29
1 1.04779180491101 11022931 1 1 29
2 1.16047019206785 11022931 1 1 29
3 0.697312588401697 11022931 1 1 29
1 0.996842097695468 11022932 1 1 29
2 0.629876527812422 11022932 1 1 29
3 0.697312588401697 11022932 1 1 29
1 1.04114619092638 11022933 1 1 29
2 1.15142803691694 11022933 1 1 29
3 0.697312588401697 11022933 1 1 29
4 1.00344247603858 11022942 2 1 29
5 0.412050427427758 11022942 2 1 29
6 0 11022942 2 1 29
4 0.980892468223517 11022943 2 1 29
5 0.798873277666061 11022943 2 1 29
6 0 11022943 2 1 29
1 0.928170753187558 11023031 1 1 29
2 0.614866550261911 11023031 1 1 29
3 0 11023031 1 1 29
1 1.00326619121395 11023032 1 1 29
2 1.13334372661512 11023032 1 1 29
3 1.04596888260255 11023032 1 1 29
1 0.977126776207713 11023033 1 1 29
2 1.13026939386381 11023033 1 1 29
3 0.697312588401697 11023033 1 1 29
4 1.00804451844981 11023041 2 1 29
5 0.789034522562173 11023041 2 1 29
6 0 11023041 2 1 29
4 0.978459960091864 11023043 2 1 29
5 0.39943663883303 11023043 2 1 29
6 0 11023043 2 1 29
1 1.00149402748471 11123131 1 1 29
2 1.36536542778748 11123131 1 1 29
3 0 11123131 1 1 29
1 0.952759524930713 11123132 1 1 29
2 1.10314292841107 11123132 1 1 29
3 0.697312588401697 11123132 1 1 29
1 0.9050587845521 11123133 1 1 29
2 1.97715764529808 11123133 1 1 29
3 3.13790664780764 11123133 1 1 29
4 0.960972198929166 11123141 2 1 29
5 0.777850296674848 11123141 2 1 29
6 0 11123141 2 1 29
4 0.991608652695396 11123142 2 1 29
5 0.925011163613333 11123142 2 1 29
6 0 11123142 2 1 29
1 1.01212700986013 11123231 1 1 29
2 1.34728111748566 11123231 1 1 29
3 3.48656294200849 11123231 1 1 29
1 0.992633208838532 11123232 1 1 29
2 1.96214766774757 11123232 1 1 29
3 0 11123232 1 1 29
4 0.990556757287114 11123242 2 1 29
5 1.59917611803952 11123242 2 1 29
6 0 11123242 2 1 29
1 1.0298486471525 11123331 1 1 29
2 0.7835931653779 11123331 1 1 29
3 0.697312588401697 11123331 1 1 29
1 1.04853020646486 11123332 1 1 29
2 1.33823896233475 11123332 1 1 29
3 1.39462517680339 11123332 1 1 29
1 1.0322853722802 11123333 1 1 29
2 1.32322898478424 11123333 1 1 29
3 0 11123333 1 1 29
4 1.07030357792754 11123341 2 1 29
