112141 1.5977 1 14
112242 1.5597 1 14
112343 1.5743 1 14
122542 1.515 1 15
122543 1.5187 1 15
122641 1.512 1 15
122642 1.478 1 15
122643 1.599 1 15
132742 1.53 1 15
132743 1.5593 1 15
132941 1.5457 1 15
132942 1.5703 1 15
132943 1.4267 1 15
1421041 1.4693 1 15
1421042 1.541 1 15
1421043 1.453 1 15
1421143 1.502 1 15
1421242 1.481 1 15
1521341 1.531 1 16
1521342 1.444 1 16
1521343 1.4487 1 16
1521441 1.5673 1 16
1521442 1.485 1 16
1521443 1.4047 1 16
1521541 1.497 1 16
1521542 1.492 1 16
1521543 1.3557 1 16
1621642 1.5963 1 16
1621742 1.5523 1 16
1621743 1.5857 1 16
1621841 1.5593 1 16
1621842 1.5373 1 16
1621843 1.5333 1 16
1721941 1.524 1 16
1721942 1.4493 1 16
1721943 1.489 1 16
1722041 1.4203 1 16
1722042 1.4733 1 16
1722043 1.4193 1 16
1722141 1.357 1 17
1722142 1.5283 1 17
1722143 1.5067 1 17
1822241 1.557 1 17
1822242 1.5093 1 17
1822341 1.4497 1 17
1822342 1.4247 1 17
1822443 1.435 1 17
1922541 1.529 1 17
1922642 1.4567 1 17
1922742 1.5067 1 17
11022841 1.4043 1 17
11022842 1.4803 1 17
11022941 1.4867 1 18
11022942 1.523 1 18
11023043 1.5153 1 18
11123141 1.4777 1 18
11123143 1.436 1 18
11123241 1.5117 1 18
11123242 1.5 1 18
11123243 1.5053 1 18
11123341 1.4857 1 18
11123343 1.4193 1 18
11223543 1.3867 1 18
11223643 1.5237 1 18
11323741 1.4253 1 19
11323742 1.5857 1 19
11323743 1.46 1 19
11323842 1.573 1 19
11323942 1.567 1 19
11424143 1.491 1 19
11524341 1.552 1 19
11524343 1.4473 1 19
11524542 1.5253 1 20
11624742 1.4905 1 20
11724942 1.5967 1 20
11724943 1.5187 1 20
11725041 1.4247 1 20
11725043 1.4727 1 20
11825241 1.358 1 20
11825242 1.4823 1 20
11825243 1.4267 1 20
11825341 1.4953 1 21
11825342 1.4887 1 21
11925543 1.5587 1 21
11925741 1.4667 1 21
12025843 1.5073 1 21
12025941 1.6357 1 21
12026041 1.303 1 21
12026042 1.585 1 21
12126142 1.446 1 22
12126143 1.4933 1 22
12126241 1.5563 1 22
12126242 1.5853 1 22
12126243 1.5537 1 22
12126341 1.603 1 22
