"","traitmWS:traitmWS.animal","traitfWS:traitmWS.animal","traitmWS:traitfWS.animal","traitfWS:traitfWS.animal","traitmWS:traitmWS.round.sec","traitfWS:traitmWS.round.sec","traitmWS:traitfWS.round.sec","traitfWS:traitfWS.round.sec","traitmWS.units","traitfWS.units"
"1",0.000424499008766944,-9.71254896658111e-05,-9.71254896658111e-05,0.000433934759368171,0.000228897105268284,5.70261373992523e-05,5.70261373992523e-05,0.000233922347363819,0.00262082852187567,0.00327594287720903
"2",0.000496087311151249,0.00011403459460788,0.00011403459460788,0.000308045154843513,0.000200387670793961,5.05424899890859e-05,5.05424899890859e-05,0.00031720987694,0.00241218718942318,0.00331663137658198
"3",0.000367378123731544,-8.20211310264803e-06,-8.20211310264803e-06,0.000712877857924372,0.000225843652313273,2.98361145328297e-05,2.98361145328297e-05,0.000347062483404325,0.0026165111411382,0.00312545376669215
"4",0.000302557914030966,-2.21397386029652e-05,-2.21397386029652e-05,0.000332122754009274,0.000230157713181092,2.92770525931719e-05,2.92770525931719e-05,0.000298868453576191,0.00255164389459098,0.00344723505329088
"5",0.000309788733438759,1.73203683989727e-05,1.73203683989727e-05,0.000408563533260571,0.000213807389215589,7.23592200967431e-06,7.23592200967431e-06,0.000214256934543041,0.00259634634623747,0.00326135018002072
"6",0.000334645429973658,-5.56106381618574e-05,-5.56106381618574e-05,0.000542056950630281,0.000241683010267542,-3.43954971158639e-05,-3.43954971158639e-05,0.00020538748384906,0.00255976594806372,0.00317654842620341
"7",0.000256962510335514,-9.86605979064047e-05,-9.86605979064047e-05,0.000353246804360728,0.000215257549633439,-0.000118196429960629,-0.000118196429960629,0.000222159885169598,0.00271668548176893,0.00342652775119679
"8",0.000277958598685859,-3.61744072090897e-05,-3.61744072090897e-05,0.000475895344900013,0.000209322870598763,-3.64843799071188e-05,-3.64843799071188e-05,0.000223616504225127,0.00256366610528985,0.00302494869525158
"9",0.00037881720851189,2.13309202286628e-05,2.13309202286628e-05,0.000406020193082623,0.000286186385951492,-5.03944220374116e-05,-5.03944220374116e-05,0.00027392226113007,0.0025266494576642,0.00306270419765739
"10",0.000415423091604887,0.000269088427345021,0.000269088427345021,0.000645117930964601,0.000282204141228024,1.87131019129784e-05,1.87131019129784e-05,0.000328032735234972,0.0022994365706294,0.00329856182616514
"11",0.000344173312103234,0.000119348718668588,0.000119348718668588,0.00051684489360175,0.000198953793953255,6.4378610034424e-06,6.4378610034424e-06,0.000400066713889969,0.00252464231764192,0.00318872549513731
"12",0.000310077605115722,7.25992746968995e-05,7.25992746968995e-05,0.000752779766408328,0.000235652895882813,-3.83157212309195e-05,-3.83157212309195e-05,0.000262822656271869,0.00251593543684542,0.00308618626489449
"13",0.000293475993411585,-1.82587318559366e-05,-1.82587318559366e-05,0.000468864596525234,0.000306710957558499,-4.0732962059724e-05,-4.0732962059724e-05,0.000280175373509679,0.0027283560472972,0.00332701103928106
"14",0.000529901159073343,-9.38902438799501e-05,-9.38902438799501e-05,0.00055458381178259,0.000257463497821757,-3.19283179605354e-05,-3.19283179605354e-05,0.000377651262717903,0.00263775781846729,0.00306567399273009
"15",0.000300131373710862,7.64479924986297e-06,7.64479924986297e-06,0.000781474994122754,0.000243525269739162,-6.80858257102893e-06,-6.80858257102893e-06,0.000236493881082697,0.00271210806537757,0.00314868684909129
"16",0.000296550879227196,8.10433744637683e-05,8.10433744637683e-05,0.000525558703979094,0.000221673151986295,-2.67821626564274e-05,-2.67821626564274e-05,0.000369848802932383,0.00256311492864255,0.00277087419862624
"17",0.000420464846188365,-6.63495414499944e-05,-6.63495414499944e-05,0.000604453671936961,0.000227385931675638,-4.33068820112511e-05,-4.33068820112511e-05,0.000294352109443632,0.00245387285443932,0.00315513897084528
"18",0.000544938798780202,-2.02572526690469e-05,-2.02572526690469e-05,0.000368636952437611,0.000195455748246309,-4.10611240179485e-05,-4.10611240179485e-05,0.000420952271630941,0.00239099822470957,0.00322689803625425
"19",0.000323932441670116,-0.000153261651368039,-0.000153261651368039,0.00037010930243582,0.00026160466303721,-7.40085111030241e-05,-7.40085111030241e-05,0.00036040747253802,0.00253031927769428,0.0032030909121463
"20",0.000392033466575693,-7.51503035869479e-05,-7.51503035869479e-05,0.000363386106150884,0.000264328336702542,3.98724062352536e-05,3.98724062352536e-05,0.000226648395592145,0.00255298618116061,0.00334486889681634
"21",0.000357274865329482,9.71617972658068e-06,9.71617972658068e-06,0.00039026004485329,0.000269204649765355,7.60308109894426e-05,7.60308109894426e-05,0.000293675100979889,0.00256448990774691,0.00329191569460884
"22",0.000483574648457152,2.06791492927815e-05,2.06791492927815e-05,0.000465674103744717,0.000223880293781045,2.62996375207851e-05,2.62996375207851e-05,0.000233969771392778,0.00251459050807301,0.00337486030332318
"23",0.000321619520287519,-3.41662642396712e-05,-3.41662642396712e-05,0.000467594479655767,0.000173635320232572,-1.48949334826425e-05,-1.48949334826425e-05,0.000199017232644786,0.00258198906667755,0.00353049307998029
"24",0.000303846338763611,3.38498364010475e-06,3.38498364010475e-06,0.000402512343633295,0.00028204449832504,-2.62656928733394e-05,-2.62656928733394e-05,0.000250160902800761,0.00271647946309989,0.00326113966913302
"25",0.000290129808871423,1.80721562441646e-05,1.80721562441646e-05,0.000341021706619932,0.000218543961166327,-3.17396764253863e-05,-3.17396764253863e-05,0.000276825858310559,0.00264071106222219,0.00333059320653077
"26",0.000405645736048394,4.18331603122793e-05,4.18331603122793e-05,0.000387081065181639,0.000262348040061561,-2.92054438079112e-05,-2.92054438079112e-05,0.000352115526501569,0.00249509136253089,0.00319105740235562
"27",0.000348399989394406,1.84979148404945e-05,1.84979148404945e-05,0.000281842129556203,0.000273156705699781,-2.19161605476449e-05,-2.19161605476449e-05,0.000315106689316956,0.00246633092532089,0.00347792785446935
"28",0.000395573168565974,-7.09906075855025e-05,-7.09906075855025e-05,0.000795580461623502,0.00021969813541165,3.34497936060481e-05,3.34497936060481e-05,0.000264664294625795,0.00245413716272033,0.00323633604252966
"29",0.00030469878685203,2.31299754501052e-05,2.31299754501052e-05,0.000381991436514077,0.000198199343649923,-6.58694840765452e-05,-6.58694840765452e-05,0.000250989671884393,0.00257337927968392,0.00338468709324703
"30",0.000435010002078838,1.81963909274268e-05,1.81963909274268e-05,0.000593698139411675,0.000199004560407799,-3.9746079423389e-06,-3.9746079423389e-06,0.000215072920030033,0.00243099716243522,0.00325471255808941
"31",0.000417920429107826,0.000244678951701603,0.000244678951701603,0.00061041299170485,0.000228185932006418,1.13917123360671e-05,1.13917123360671e-05,0.000247465384481411,0.00245342538937703,0.00341949823554726
"32",0.000366954667302108,2.29087097614566e-05,2.29087097614566e-05,0.000531078871174886,0.000326632271357324,2.97511783306417e-06,2.97511783306417e-06,0.00028738399132988,0.00243552757258732,0.00328178746704026
"33",0.000362264245507501,-1.31572614941962e-05,-1.31572614941962e-05,0.000494142662021757,0.000167364894115085,-2.81293055169412e-06,-2.81293055169412e-06,0.00027483788066568,0.00266486386600657,0.00312791475835639
"34",0.000556842885300502,3.59742811119252e-05,3.59742811119252e-05,0.000655775032115026,0.000259263121864165,2.16491045055841e-05,2.16491045055841e-05,0.000299640270598326,0.00249785188659819,0.00317751099945746
"35",0.000388306675766965,1.58833902915021e-05,1.58833902915021e-05,0.000471066670602206,0.000193602766533239,2.95703981749265e-05,2.95703981749265e-05,0.000329995677507438,0.00241902675445873,0.0034752137955128
"36",0.000341324583652578,-4.63483991034944e-05,-4.63483991034944e-05,0.00046661726682696,0.000237531305727213,3.08024071911978e-05,3.08024071911978e-05,0.000277888485133417,0.00267922594257723,0.00343083157546325
"37",0.000717502389495276,-1.52220445820397e-05,-1.52220445820397e-05,0.000617099593462374,0.000228764436332636,-4.47677386728535e-05,-4.47677386728535e-05,0.000258418194985982,0.00253104661862392,0.00326542978407437
"38",0.000479596163852991,-0.000108108522379533,-0.000108108522379533,0.000433572980380855,0.000243754293280026,-7.98663522973409e-05,-7.98663522973409e-05,0.00033686085994199,0.00253290745189836,0.00347307283652923
"39",0.000513911567475513,-3.69004896103581e-05,-3.69004896103581e-05,0.000390500807702745,0.000261730045066263,-1.420845910508e-05,-1.420845910508e-05,0.00035072935786913,0.00224179742751375,0.00315404402988852
"40",0.000395699402472786,-9.41822268471206e-05,-9.41822268471206e-05,0.000447475345483195,0.000295499502610203,-1.59885090939607e-05,-1.59885090939607e-05,0.000200157496658885,0.00257893376099244,0.00329433783227238
