"","traitmDR:traitmDR.animal","traitfDR:traitmDR.animal","traitmDR:traitfDR.animal","traitfDR:traitfDR.animal","traitmDR:traitmDR.round.sec","traitfDR:traitmDR.round.sec","traitmDR:traitfDR.round.sec","traitfDR:traitfDR.round.sec","traitmDR.units","traitfDR.units"
"1",0.00669355542938462,0.000102944516885195,0.000102944516885195,0.0085965147391342,0.00403584309457921,-0.000946587216778594,-0.000946587216778594,0.0109845635367981,4.0253696015147,20.6620563823503
"2",0.0191040580120954,0.0280622564118972,0.0280622564118972,0.0981872449342861,0.00482952066621333,0.000910130924516528,0.000910130924516528,0.00340186933221659,3.78332429989629,20.7606340250638
"3",0.00689307681749443,-0.00232558108268455,-0.00232558108268455,0.010217514036024,0.00419331801301116,-0.000886827487266262,-0.000886827487266262,0.0103562246022025,4.10363707367821,20.5979609099047
"4",0.00677133863958188,-0.000414756551255058,-0.000414756551255058,0.0164295389862425,0.00389841801022874,0.00680193704258825,0.00680193704258825,0.0117219478749442,4.32410428290609,19.8791507296652
"5",0.00642380728890066,-0.000364168352836813,-0.000364168352836813,0.0235887441608086,0.00287136154272476,-0.000416065621308109,-0.000416065621308109,0.00525076418723482,4.25338928942294,20.3126676107984
"6",0.00345979424080084,-0.000502258433593805,-0.000502258433593805,0.0122204666047733,0.00177158352970378,-0.00136303764235607,-0.00136303764235607,0.0036097574419008,3.97618885573114,20.9670701288874
"7",0.00386581862193331,0.00257311184223286,0.00257311184223286,0.0167357993375619,0.00238328200362559,-0.000662323138142046,-0.000662323138142046,0.00382715337908701,4.17904070376166,21.5065952609269
"8",0.0169135028067489,0.18567169776044,0.18567169776044,0.039712378081277,0.00242520328929934,-0.0015666346382881,-0.0015666346382881,0.00786159799848609,3.88818873226487,19.0241050191385
"9",0.0093062345876783,-0.0140467373596811,-0.0140467373596811,0.0169564657453955,0.170870449791426,-0.00173620862368551,-0.00173620862368551,0.00738506207370119,3.88013447378332,19.7863482506414
"10",0.00921288084468157,-0.00279153244442609,-0.00279153244442609,0.0347983634196825,0.00366280260544824,0.00216545998953988,0.00216545998953988,0.00845773887519375,4.1071612152507,20.4755185293883
"11",0.0102079856980261,-0.00195457445146574,-0.00195457445146574,0.0130775481449179,0.00291552351735761,-0.00191664170530731,-0.00191664170530731,0.00345169127328477,4.20864588759691,20.9505988170209
"12",0.00975296324685725,-0.00049655873168164,-0.00049655873168164,0.0234886821524887,0.00229340870683645,1.26217172935483e-06,1.26217172935483e-06,0.00478005166351966,4.29350576401579,19.4549646009711
"13",0.00651789194868911,-0.00215000204066396,-0.00215000204066396,0.00768122831101867,0.00279715640303394,-0.0101514591037061,-0.0101514591037061,0.00527997481800226,4.06226614727143,21.4072133242351
"14",0.00458452197926782,-0.00293293944563133,-0.00293293944563133,0.015443269209708,0.00244876179055014,-1.35938550918091e-05,-1.35938550918091e-05,0.00601351116874194,4.04500894845211,20.3741735371472
"15",0.0040438344623902,0.00236125757914574,0.00236125757914574,0.0173010091608914,0.0022192997229941,0.00195337477548363,0.00195337477548363,0.00995466350363701,4.02162075006376,20.1626111375112
"16",0.00850750608349286,-0.0929071326367674,-0.0929071326367674,0.0849139109392052,0.00221822101412565,-0.00170115452555619,-0.00170115452555619,0.00740427527824324,4.01689113924462,18.5545738076222
"17",0.00592803458901051,0.00196940025727366,0.00196940025727366,0.0311138833325074,0.0053000609352934,0.0134021138621369,0.0134021138621369,0.00688530688144672,4.0390100944208,20.1647898603036
"18",0.00726496813758447,0.00356657173050356,0.00356657173050356,0.0178459690234845,0.00567970982646679,0.00673682607180065,0.00673682607180065,0.00597613836069099,4.12839222658141,20.9294721349703
"19",0.00338757389184684,-0.000291634019368381,-0.000291634019368381,0.0193029434585034,0.00407922343032228,-0.000724312883564615,-0.000724312883564615,0.00679168314002577,4.22652194526388,20.9945549070787
"20",0.0073149341576347,0.00249875753569084,0.00249875753569084,0.0114781129539309,0.0152910894581888,-0.000579098089313723,-0.000579098089313723,0.0113216052156228,4.02204182452313,21.3659398084337
"21",0.00318440445061697,0.00240452059395191,0.00240452059395191,0.102029001325059,0.0016730143370233,0.00169436404730716,0.00169436404730716,0.00686764044108525,4.11467243663807,18.828867614166
"22",0.00836144818234095,-0.00280323748926481,-0.00280323748926481,0.0210411585448729,0.00557664789913373,-7.79897387314654e-05,-7.79897387314654e-05,0.00377471733663909,4.05516213619751,20.5097726101017
"23",0.0181341782084823,-0.00657036712949288,-0.00657036712949288,0.0219148083109555,0.00472549997398274,0.000922954775677498,0.000922954775677498,0.00546089567795112,4.14379631373869,20.9711750709628
"24",0.012517430750061,0.00118670899241935,0.00118670899241935,0.00962079496281457,0.00343131315874115,-0.00011379997324823,-0.00011379997324823,0.0168750794760064,3.98133215368798,20.422193337875
"25",0.00504919986639173,-0.00191007997674986,-0.00191007997674986,0.0155785754754768,0.00312793678593921,0.00025588655227643,0.00025588655227643,0.00380852587931244,4.02215769183594,20.56685655003
"26",0.00514739533205595,-0.00342603477452841,-0.00342603477452841,0.00705236898208492,0.00151666944226356,-0.00349883382828475,-0.00349883382828475,0.00683124296506804,4.16489739122827,20.4706533917154
"27",0.00974405253007071,-0.00270422863547837,-0.00270422863547837,0.00852963563401696,0.00408490517890484,-0.00373180497064221,-0.00373180497064221,0.00292368879966533,4.00166063820923,20.0164580891872
