"","traitmDR:traitmDR.animal","traitfDR:traitmDR.animal","traitmDR:traitfDR.animal","traitfDR:traitfDR.animal","traitmDR:traitmDR.round.sec","traitfDR:traitmDR.round.sec","traitmDR:traitfDR.round.sec","traitfDR:traitfDR.round.sec","traitmDR.units","traitfDR.units"
"1",0.00833564361698953,0.000161389420149316,0.000161389420149316,0.0438116936624729,0.0160682618586558,-0.00113171123484568,-0.00113171123484568,0.00896846174735974,6.52738224004289,28.46733765232
"2",0.0145784913164387,0.00310142172611916,0.00310142172611916,0.00969764387938615,0.00364368325145242,-0.000635846510486315,-0.000635846510486315,0.00817497111376763,6.32971743783335,27.3778123318931
"3",1.37921868615376,0.641020323809243,0.641020323809243,0.0442521861389384,0.00501818231761322,0.000353599295527529,0.000353599295527529,0.00496013788968536,5.37212581798888,26.650333097559
"4",0.00705593038823899,-0.00696534175281127,-0.00696534175281127,0.0219640140118953,0.0041511052839956,-0.0010877766005184,-0.0010877766005184,0.00533571096519891,6.58392634297453,28.0253655500455
"5",0.00931665477329031,-0.00205331208183201,-0.00205331208183201,0.0162238079038649,0.00682781554628885,-0.0068517989146234,-0.0068517989146234,0.0169001186675686,6.62326027817895,26.7457443871541
"6",0.0397130199202513,-0.00606516039175808,-0.00606516039175808,0.01304453877029,0.00200252801670101,-0.000508832844483775,-0.000508832844483775,0.00687441061861631,6.42886739108564,27.7586197777578
"7",0.0191296254998558,-0.020437929035918,-0.020437929035918,0.0144793902828284,0.00403638887708791,0.00105003214074717,0.00105003214074717,0.009059851864694,6.22549714029893,28.0850227587428
"8",0.0186358621599615,0.0081515382618027,0.0081515382618027,0.0166690142275262,0.00378904040699769,-0.00694469138991127,-0.00694469138991127,0.0116659419921869,6.21365523125526,27.6217187419027
"9",0.00474982878377982,0.00338978695562853,0.00338978695562853,0.0439398071773489,0.00870178377740877,-0.000993970439699399,-0.000993970439699399,0.0110925729011507,6.74039789907679,26.6533494361122
"10",0.00837901184867873,0.00416314693667097,0.00416314693667097,0.0498782630740675,0.00538563923569192,0.000421981350190614,0.000421981350190614,0.00734589721816031,6.67685566600047,28.4836673799028
"11",0.00883373804521883,0.000297123851949355,0.000297123851949355,0.0219495480199817,0.00528725929871897,0.000821605498090072,0.000821605498090072,0.019067417724902,6.28919054298355,27.3218678999812
"12",0.00525204523203368,0.000562657932872912,0.000562657932872912,0.0169582790458456,0.0169231743153198,-0.009827899001705,-0.009827899001705,0.00955739890128764,6.54941043012384,27.0190516489838
"13",0.0243468862831914,0.00165703296493991,0.00165703296493991,0.0398062101363811,0.165330272204015,-0.0340456422475215,-0.0340456422475215,0.0149921549517741,6.55786245283615,28.2118980460605
"14",0.00374099018127141,0.00304370044089475,0.00304370044089475,0.0210404474424218,0.00464432372577835,-0.00302537154571025,-0.00302537154571025,0.0222354354370717,6.36902973535211,27.6358567388832
"15",0.00570761312010928,-0.00159455467524006,-0.00159455467524006,0.00949525943314014,0.00145427437051949,0.00179801069061478,0.00179801069061478,0.0043603109022986,6.64527009093528,28.5412892480369
"16",0.00898523591578519,0.00135302680588423,0.00135302680588423,0.0162332663744329,0.00281525816881292,0.000670163035175753,0.000670163035175753,0.00291822236401669,6.3487270519498,27.4010280145015
"17",0.0061981271056041,0.00233006835785177,0.00233006835785177,0.00787696378184569,0.187016091996966,-0.00133337636155662,-0.00133337636155662,0.00523314250463267,6.43754741833637,29.0225743126932
"18",0.00903365617424342,0.0154467983952524,0.0154467983952524,0.0289314660516455,0.011916068813986,-0.00685454764424798,-0.00685454764424798,0.0236322882807048,6.39192343547961,27.5909408849606
"19",0.0105969441366904,0.000398350894866173,0.000398350894866173,0.0142957573385176,0.00476375335120272,-0.000332967462744027,-0.000332967462744027,0.00600328560354622,6.93682469131518,27.6854527414252
"20",0.0120280537409209,-0.00601501037313579,-0.00601501037313579,0.0195006777096801,0.0025778384935311,-0.000459399737276933,-0.000459399737276933,0.00916733605418623,6.23124383177757,28.7132744368597
"21",0.0116391559573631,-0.000161584399836934,-0.000161584399836934,0.0212090778477722,0.00666064483913282,0.0017885161229767,0.0017885161229767,0.0138730279630721,6.50251248152252,25.4280651147721
"22",0.00679183609155421,-0.00237831074333439,-0.00237831074333439,0.0177763361451331,0.00419146959598285,0.00231186843857034,0.00231186843857034,0.0265778279447672,6.70048129642555,27.9712452932209
"23",0.00433014277850875,-0.000639806918900643,-0.000639806918900643,0.0133806222767186,0.0033808950693822,0.00252967966154904,0.00252967966154904,0.0248946905304309,6.42950880982256,27.0077473709796
"24",0.0068342584468667,-0.00283304641721349,-0.00283304641721349,0.0356041158142781,0.00624120211307183,-0.00536334251401027,-0.00536334251401027,0.0111274757093581,6.6515721164291,27.296510147824
"25",0.00629759601518932,0.0117132074083219,0.0117132074083219,0.0169708427198039,0.00516476161737966,-0.0015955117543589,-0.0015955117543589,0.011558563331191,6.51958011033464,28.1973020923231
"26",0.00988297838511681,0.00244206597482111,0.00244206597482111,0.0140748929290481,0.00475433450604775,-0.00147053401120023,-0.00147053401120023,0.00856874805722853,6.65790174909565,29.0566510769794
"27",0.0145191427197475,0.00371805338687947,0.00371805338687947,0.0204430644680378,0.00944037316203742,0.000447926071166616,0.000447926071166616,0.00545287806934003,6.48451435264295,27.6999400207343
"28",0.00597702141886183,0.00493250432661951,0.00493250432661951,0.0538336275782357,0.0138409662229923,0.00177108942213267,0.00177108942213267,0.0130561786467401,6.42727363272241,28.0221044768234
"29",0.00496667643771702,-0.00162282727301943,-0.00162282727301943,0.0165492818328456,0.00422230366104828,0.00120763667546153,0.00120763667546153,0.00550952361412311,6.72720037287051,27.9297923775494
"30",0.00408795161907208,0.000660834778962505,0.000660834778962505,0.0146278743502751,0.00218936984318892,0.00124628433548168,0.00124628433548168,0.0056761852981511,6.58151047592106,29.3956216519505
"31",0.0111893347181118,-0.00255859746334064,-0.00255859746334064,0.0213434461390159,0.00557717248409589,-0.00362372817131351,-0.00362372817131351,0.0109689614342056,6.51942789542781,28.4611918565543
"32",0.0126055686825043,-0.0313254004429386,-0.0313254004429386,0.0312794336493802,0.00609748227640312,0.00210134488838415,0.00210134488838415,0.00704067803847586,6.61825821153082,28.4710507121079
