"","traitmDR:traitmDR.animal","traitfDR:traitmDR.animal","traitmDR:traitfDR.animal","traitfDR:traitfDR.animal","traitmDR:traitmDR.round.sec","traitfDR:traitmDR.round.sec","traitmDR:traitfDR.round.sec","traitfDR:traitfDR.round.sec","traitmDR.units","traitfDR.units"
"28",0.00854549689804003,-0.00399712948371422,-0.00399712948371422,0.0475601366948029,0.00255799907595383,1.64561294951349e-05,1.64561294951349e-05,0.00587636942311429,4.34989814022879,30.3395810883138
"29",0.00877664877663028,-0.00326073505264013,-0.00326073505264013,0.0282949266906058,0.00344146841361329,-0.00403933935290657,-0.00403933935290657,0.00900942237684183,4.59122432353669,30.4848995942622
"30",0.00895994486131714,-0.0320192576948575,-0.0320192576948575,0.138696777468688,0.00306609343539837,0.000292214001316848,0.000292214001316848,0.00994398467667614,4.46146264643905,29.093385540274
"31",0.00591261164900003,-0.00487153789463379,-0.00487153789463379,0.0231262328841048,0.0038610692693452,-0.00154938779900554,-0.00154938779900554,0.00446982231302758,4.62384518431637,30.0929924689892
"32",0.00470251217348724,0.000483015638967577,0.000483015638967577,0.0305259040433297,0.00494324489492441,-0.00275090226935326,-0.00275090226935326,0.00664428770973819,4.44867134993664,31.6731249463879
"33",0.00809252396815666,-0.000708823459750874,-0.000708823459750874,0.0715858494077831,0.0134707630517038,0.00100644987364029,0.00100644987364029,0.0159603132240389,4.32426981033751,29.5045450878927
"34",0.00480540399727838,-0.00336914274685685,-0.00336914274685685,0.0239214257842679,0.00279452820455211,8.76482948606871e-05,8.76482948606871e-05,0.00592640027126233,4.82953187205459,30.7036283219446
"35",0.00617207616702859,-0.000689740168393849,-0.000689740168393849,0.0111240644013307,0.00394065108791137,0.000931694398382532,0.000931694398382532,0.006514788277537,4.57060649098399,31.0721146992795
"36",0.00683602270852221,-0.00310521688734577,-0.00310521688734577,0.00879818307024815,0.00509805840359294,-0.000311925480210307,-0.000311925480210307,0.0106406811527291,4.40476636610563,30.5559937110677
"37",0.00701888099094914,0.000763964866364653,0.000763964866364653,0.012961620194799,0.00206794839261032,-0.000142829278251044,-0.000142829278251044,0.0098605577625777,4.60913132338001,33.2027819380492
"38",0.0125562014915667,-0.0076593204301596,-0.0076593204301596,0.0166822534751111,0.00301405198147798,0.000179048638391188,0.000179048638391188,0.0136895175504551,4.299364010159,30.1849165415365
"39",0.00994158974687217,-0.00225540871583241,-0.00225540871583241,0.0037982489075513,0.00257715430046641,0.00277213043216473,0.00277213043216473,0.00674297097837165,4.60017393126535,30.9965372960739
"40",0.00486638537902707,0.00152488408640772,0.00152488408640772,0.0465630231978868,0.00277670705249806,-0.00118587986930219,-0.00118587986930219,0.0144338953978848,4.69134037611988,29.608175444756
"41",0.0360066371263048,0.00199661270868656,0.00199661270868656,0.0172803576022313,0.0016658661711291,-0.00206849307538651,-0.00206849307538651,0.00411928080778289,4.56480705978044,30.9328772144969
"42",0.00459926751769657,0.00420949814062577,0.00420949814062577,0.0170943877979812,0.00414713043862196,-0.000266243682952694,-0.000266243682952694,0.00770245390407998,4.58351686110786,31.0456289788085
"43",0.00642524382636803,-0.00119596086868823,-0.00119596086868823,0.0142638636827362,0.00569460186803663,0.000987926403926642,0.000987926403926642,0.00870732656294448,4.42942332793369,31.3710729522707
"44",0.00429684109254225,0.000759400551003542,0.000759400551003542,0.0279054524203348,0.00326355115007031,0.000164356027905793,0.000164356027905793,0.0089188816704792,4.71798109914376,31.2972394270876
"45",0.00865003491553928,-0.000103735049713727,-0.000103735049713727,0.0153803905493902,0.00200309531121617,0.000283812343777196,0.000283812343777196,0.00657656636004142,4.41818094633446,30.7055316430421
"46",0.00776860045144357,-0.00595290212983002,-0.00595290212983002,0.0199242670768595,0.0106833897477498,0.0031123482752593,0.0031123482752593,0.00883264765168779,4.29422494264766,31.1266585376467
"47",0.0102003755285527,0.00625708374233536,0.00625708374233536,0.00901383695356647,0.00607175350037785,0.00228586323307012,0.00228586323307012,0.00552425912653635,4.59365387783442,31.2530252292806
"48",0.00463002544648978,0.000168599688065818,0.000168599688065818,0.0197758638011949,0.00398036974738229,0.001265177934169,0.001265177934169,0.00561934322818723,4.743322905218,30.8391576671301
"49",0.00443974844933786,-0.00867267581876174,-0.00867267581876174,0.017457030801149,0.00507338870029294,0.0009422115975532,0.0009422115975532,0.0116410585117959,4.89964139185549,30.0675569057946
"50",0.00456905530767462,-0.00201829824066779,-0.00201829824066779,0.104546002337863,0.0027365835478205,0.0010302601671538,0.0010302601671538,0.0108109014982885,4.62470119515317,29.8192906305821
"51",0.00998856762423516,0.000642977189570959,0.000642977189570959,0.0345573918795609,0.00266791879550363,-0.00160079103568145,-0.00160079103568145,0.0147419411092298,4.35317898209501,29.01532469053
"52",0.0123101291577207,-0.00243744188865569,-0.00243744188865569,0.0137051227345418,0.0232291497708691,0.000252472934311798,0.000252472934311798,0.0106569222384287,4.60121742480546,30.4876210815552
"53",0.00476304500842155,-0.0015483367971052,-0.0015483367971052,0.0520786520683798,0.00296516320049708,0.000679056640526032,0.000679056640526032,0.00490468041505097,4.61310128595919,30.8617071202951
"54",0.00681129823289155,-0.00217544458165386,-0.00217544458165386,0.00991528246982228,0.00722970645029191,-0.00327541398534503,-0.00327541398534503,0.0103570435050049,4.43164129668277,30.8875228806505
"55",0.00464314785176423,-0.00880522718340693,-0.00880522718340693,0.0581740278963224,0.008739096356736,-0.0155474829037677,-0.0155474829037677,0.0199676713023359,4.57150847435593,30.3166467629225
"56",0.339480971092141,-1.50679192884328,-1.50679192884328,3.40999238037156,0.00437601972985267,0.00226714924533988,0.00226714924533988,0.0061698946796549,3.99763076699356,27.7533230713819
"57",0.00432581652390798,0.000848305151271433,0.000848305151271433,0.0166979192369503,0.00252479502088678,0.000432823651576375,0.000432823651576375,0.00649815129989691,4.46740071013701,31.7246793239314
"58",0.00784209628835899,0.0108318319486956,0.0108318319486956,0.022851923371923,0.00271784218354921,-0.00277594451872598,-0.00277594451872598,0.0128258220735749,4.60535306778732,31.2031255823473
"59",0.00282407303066673,0.0149263026462856,0.0149263026462856,0.0481693097503935,0.00269435836033329,0.000107071664116276,0.000107071664116276,0.0185313043753695,4.54044703139903,28.8642814974261
