"","traitmWS:traitmWS.animal","traitfWS:traitmWS.animal","traitmWS:traitfWS.animal","traitfWS:traitfWS.animal","traitmWS:traitmWS.round.sec","traitfWS:traitmWS.round.sec","traitmWS:traitfWS.round.sec","traitfWS:traitfWS.round.sec","traitmWS.units","traitfWS.units"
"1",0.000358986896135752,1.35708608606849e-05,1.35708608606849e-05,0.000433897280637786,0.000285340313930633,4.26474902747665e-06,4.26474902747665e-06,0.000253544041503324,0.00203241105657909,0.00298529967009083
"2",0.000275366144300418,-3.49305369927278e-05,-3.49305369927278e-05,0.000463996239024735,0.000294770938848555,-3.09656565709095e-06,-3.09656565709095e-06,0.000269792587104558,0.00203870648953307,0.00296873798855544
"3",0.000362145095115549,7.29699059881555e-05,7.29699059881555e-05,0.000372839519766107,0.000179128912917903,-9.18654567428327e-06,-9.18654567428327e-06,0.00033648457230589,0.00216238965518215,0.0027632305459545
"4",0.00026827366798105,-6.28290110476969e-05,-6.28290110476969e-05,0.000538088947278978,0.000176809117660825,3.54636204395509e-05,3.54636204395509e-05,0.000309156357321621,0.00221412823802363,0.00253249573538261
"5",0.000363755852212508,-3.05371385477262e-05,-3.05371385477262e-05,0.000483898188708592,0.000216259510653821,9.80879647405011e-06,9.80879647405011e-06,0.000304371868026453,0.00203023110923922,0.00279506010819101
"6",0.000358707332557016,3.49434918038841e-05,3.49434918038841e-05,0.000262190729059133,0.000171183108559726,3.02610988088317e-05,3.02610988088317e-05,0.00020559872550463,0.00212329762112339,0.00292848037683809
"7",0.000370489354127517,-4.68721237349738e-05,-4.68721237349738e-05,0.00038903895566733,0.000159426139051923,-7.46698455692478e-06,-7.46698455692478e-06,0.000212512740444214,0.0022617217812035,0.00296944753899823
"8",0.000311780140315499,5.33781470967972e-05,5.33781470967972e-05,0.000495384060321575,0.000265499958735306,-8.35268236444635e-06,-8.35268236444635e-06,0.000373214453907903,0.0022633562219118,0.00263316040342212
"9",0.000283088263604389,1.45946419966365e-05,1.45946419966365e-05,0.000405242100974697,0.000229587376142496,-3.11731980063223e-06,-3.11731980063223e-06,0.000311503054059444,0.00218353144937033,0.00276295852893198
"10",0.000419088830195751,-2.16232259697581e-05,-2.16232259697581e-05,0.00036613856695051,0.000224085359689959,4.58531394485564e-05,4.58531394485564e-05,0.000290485011969,0.00210612815053822,0.00280133636453124
"11",0.000328056810567134,3.92619081241801e-05,3.92619081241801e-05,0.000446146371293285,0.000215204627167245,3.6678187424322e-06,3.6678187424322e-06,0.000256535626359447,0.00213971768035431,0.00281602597416388
"12",0.000290057789968051,1.81032883199921e-05,1.81032883199921e-05,0.000350008057510605,0.000264650267790407,2.91087671490624e-05,2.91087671490624e-05,0.000306906683284059,0.00225670668245405,0.00293066825319834
"13",0.000379472751747239,5.03728739333003e-05,5.03728739333003e-05,0.000497990133564233,0.000198854948982899,7.64329960432333e-06,7.64329960432333e-06,0.000366452827919388,0.00205880222024339,0.00289333535495953
"14",0.000463650896000397,-8.30964953361231e-05,-8.30964953361231e-05,0.000448313912472483,0.000181281052323617,-2.84092125946967e-05,-2.84092125946967e-05,0.000232561894045061,0.00203084974317607,0.00291612690865936
"15",0.000303564246519514,-8.40399206589993e-05,-8.40399206589993e-05,0.000377117321123445,0.000276340008982951,4.3171624492776e-06,4.3171624492776e-06,0.000192097349418485,0.00210063460673354,0.002790627235943
"16",0.000420297620535479,1.73182475113901e-05,1.73182475113901e-05,0.000427077651461588,0.000248808087269965,3.38543630077292e-05,3.38543630077292e-05,0.000226819426794904,0.00214100957859562,0.00276931717769162
"17",0.000374252802864498,3.3436105065696e-05,3.3436105065696e-05,0.000423860613650468,0.000219384621658003,1.40409634457716e-05,1.40409634457716e-05,0.000222790913020653,0.00200095861039219,0.00306325079386641
"18",0.000338293041646096,2.67984787866017e-05,2.67984787866017e-05,0.000334976642860801,0.000233004638799944,-5.77318174980524e-06,-5.77318174980524e-06,0.000286730933080395,0.00217745306594431,0.00277398701995117
"19",0.000255023154302171,0.000160449499492212,0.000160449499492212,0.000579116476648362,0.000175866460783824,2.73023352675916e-05,2.73023352675916e-05,0.000318615657039775,0.00234328113901465,0.00287914517739535
"20",0.00024926270775043,-4.18739283058041e-06,-4.18739283058041e-06,0.000565898939040085,0.000183293924827913,1.15781708098242e-05,1.15781708098242e-05,0.000365987641799961,0.00219165600362046,0.00279184379614134
"21",0.0003873867018711,7.20681205799014e-05,7.20681205799014e-05,0.000321836355496584,0.000239480679840444,-1.76687153203265e-05,-1.76687153203265e-05,0.00020927039982134,0.00215212566775835,0.00294978671529773
"22",0.000291678100124116,5.03482061218796e-06,5.03482061218796e-06,0.000306511813058851,0.000218937221917473,1.47750693693785e-05,1.47750693693785e-05,0.000288229821264771,0.00219019463009491,0.00287636222310808
"23",0.000254446437135809,0.000171262298747959,0.000171262298747959,0.000470431544786933,0.000173896694596644,-3.95610722480248e-05,-3.95610722480248e-05,0.000273213922252174,0.00215425011206288,0.00272884034502553
"24",0.000366114166955243,4.24849386013062e-05,4.24849386013062e-05,0.000341448302979692,0.000188903864618905,3.07602600728888e-05,3.07602600728888e-05,0.00034100344495644,0.00221853286739556,0.00278750464467674
"25",0.000275501943626049,1.44923156074997e-05,1.44923156074997e-05,0.000390021737550146,0.000223710919599893,1.60019194240219e-05,1.60019194240219e-05,0.000213949117188669,0.00229253184609113,0.00310966290344872
"26",0.000314175292953223,4.89061657580812e-05,4.89061657580812e-05,0.00061131403275697,0.000285181115625823,1.19711378813438e-05,1.19711378813438e-05,0.000242223796914815,0.00197473677842535,0.00265428196615957
"27",0.000381542959929612,-7.48314302784441e-05,-7.48314302784441e-05,0.000290381544454994,0.000261506270873346,3.45049602104359e-05,3.45049602104359e-05,0.000270466288448529,0.00226198949530929,0.00289857340893444
"28",0.000297824839697036,1.06643587196583e-05,1.06643587196583e-05,0.000410378587113336,0.00023117640252455,-4.54819359543012e-05,-4.54819359543012e-05,0.000214450233829333,0.00219121210529362,0.00283251500530699
"29",0.000283309397086527,1.22925709654065e-05,1.22925709654065e-05,0.0003997312164944,0.000259591052975878,3.34604333304762e-05,3.34604333304762e-05,0.00030070911365808,0.00221626482763317,0.00283957977914525
"30",0.000275453479358259,-8.95951617138735e-05,-8.95951617138735e-05,0.000446738217835173,0.000170129931200461,-4.6246598349638e-06,-4.6246598349638e-06,0.000230724807371617,0.0022051813994767,0.00278280814382583
"31",0.000291814680659522,-4.44109812727236e-06,-4.44109812727236e-06,0.000466869268730383,0.000250384820450901,-3.14059457503459e-05,-3.14059457503459e-05,0.00022172809284979,0.00216401959803882,0.0030320703193708
"32",0.000403204202640667,0.000116415938216424,0.000116415938216424,0.000434017496408655,0.000274286694087893,2.3527194409422e-05,2.3527194409422e-05,0.000284223249156381,0.00230765219946459,0.00252179989893971
"33",0.000566377104947137,-7.39927531378701e-05,-7.39927531378701e-05,0.000373196636426391,0.000313428997793593,-6.79331191510757e-06,-6.79331191510757e-06,0.00018263485201054,0.00182535978858789,0.00277838143853705
"34",0.000561376100864338,-4.04963268941676e-05,-4.04963268941676e-05,0.000366063097579811,0.000224982081679007,-2.14806572199445e-05,-2.14806572199445e-05,0.000376712155884253,0.0019731299460477,0.00259130980530508
"35",0.000371982707767834,-2.93368761867629e-05,-2.93368761867629e-05,0.000280787500370867,0.00033379708759968,7.93187944832116e-06,7.93187944832116e-06,0.000270167800388136,0.00195328548825381,0.0028254984385412
"36",0.000284919829227663,-1.20597286266464e-05,-1.20597286266464e-05,0.000500247559273255,0.000344724655545902,-4.66152203067398e-05,-4.66152203067398e-05,0.000222792315226614,0.00209687029008021,0.00299114282224602
"37",0.000370384521176133,-0.000101896340077966,-0.000101896340077966,0.000420891107707326,0.000227438083330598,-1.26230378119803e-05,-1.26230378119803e-05,0.000235235518061386,0.00210776834345249,0.00292301081142271
"38",0.000314696885728972,1.09130756255508e-05,1.09130756255508e-05,0.000683703078974693,0.000166898979667725,-4.6010987822947e-06,-4.6010987822947e-06,0.000229262609494595,0.00230386996105684,0.00283175467484051
"39",0.000276611745084215,-7.97818173237819e-05,-7.97818173237819e-05,0.000651564827538371,0.000256634074952888,-1.34791072807975e-05,-1.34791072807975e-05,0.000246447198994463,0.00215031530799243,0.00283935618331662
"40",0.000386088699154634,-5.00055659833527e-05,-5.00055659833527e-05,0.000508446711124435,0.000272686876841721,5.76332973770285e-06,5.76332973770285e-06,0.000296827997304727,0.00216835039805636,0.00289216813746379
"41",0.000261053580038299,-1.24806221222747e-05,-1.24806221222747e-05,0.000434372272920995,0.000248738102493704,2.51900953653358e-05,2.51900953653358e-05,0.00021394804305331,0.00221757690110125,0.00261977105909893
"42",0.000274470931107124,-8.34580025981438e-06,-8.34580025981438e-06,0.000511904850843731,0.000216528721596518,2.11055238901241e-05,2.11055238901241e-05,0.000292605600086381,0.0021995171076406,0.00295487024400979
"43",0.0002522913561707,6.8274399182354e-05,6.8274399182354e-05,0.000351525632249115,0.000185532565290747,-1.2053697131845e-05,-1.2053697131845e-05,0.000275260200792209,0.00212534286353275,0.00276909256702299
"44",0.000214091995857312,-3.02614970520846e-06,-3.02614970520846e-06,0.00047449755910292,0.000166634247336651,-1.19127328220356e-06,-1.19127328220356e-06,0.000247465952208093,0.00218361139078118,0.00303114650680406
"45",0.000285525796218751,-1.93789571402768e-05,-1.93789571402768e-05,0.00055589488053636,0.000284823858348388,-8.32388918204994e-05,-8.32388918204994e-05,0.000254870482582262,0.00223809089485486,0.00279366151820959
"46",0.00042555328043741,-4.65898611219363e-05,-4.65898611219363e-05,0.000526344967663095,0.000224193636354838,-5.37584134263321e-05,-5.37584134263321e-05,0.000187618053050474,0.00216572791539175,0.00262312449470203
"47",0.000498458212601975,-6.52529216761627e-05,-6.52529216761627e-05,0.000628248034826764,0.000214920427898478,2.85997326517342e-05,2.85997326517342e-05,0.000288508447970549,0.00195480178229048,0.00255001216308837
"48",0.000364151175228449,3.13650316380031e-05,3.13650316380031e-05,0.000633215801944844,0.000244169955603467,9.95382891648603e-05,9.95382891648603e-05,0.00021951040961349,0.00184392443721072,0.00278962048865547
"49",0.000458212708848007,8.08630189876655e-05,8.08630189876655e-05,0.000402431523431539,0.000321999302110799,-1.78292349443719e-05,-1.78292349443719e-05,0.000251645061264274,0.00206985454958867,0.00304030063967506
"50",0.000383494534639937,2.86566772925779e-05,2.86566772925779e-05,0.00045263776336065,0.000268308616553806,4.39837884728705e-05,4.39837884728705e-05,0.000276352563737975,0.00215760567701975,0.00291731600822596
"51",0.000262046416983534,2.47779691425006e-05,2.47779691425006e-05,0.000473798076606417,0.000249430185539338,-8.13509007175457e-06,-8.13509007175457e-06,0.000197652412417056,0.00211055286847499,0.00273923468894197
"52",0.000359273315973252,-5.80557076694381e-05,-5.80557076694381e-05,0.000437507249793027,0.000251539623638327,-5.35152965072874e-05,-5.35152965072874e-05,0.000321607430703958,0.002159196820544,0.00269817922563835
"53",0.000226287698297888,8.33036428056518e-05,8.33036428056518e-05,0.000406084372569717,0.000191245866983885,2.94675868795221e-05,2.94675868795221e-05,0.000203106659019685,0.00225133110178883,0.00300946415799539
"54",0.000417369748175255,3.41217272312671e-05,3.41217272312671e-05,0.000482461441239694,0.00019216291485738,-2.08824182935645e-05,-2.08824182935645e-05,0.000210385906623301,0.00219237043692082,0.00286039968534179
"55",0.00024230798078264,-5.75918628346943e-06,-5.75918628346943e-06,0.000382232871328961,0.00023451583026628,3.8610373851271e-05,3.8610373851271e-05,0.000282499606986216,0.00221398499634547,0.00299887101132114
"56",0.000315584006133739,1.49938240324315e-07,1.49938240324315e-07,0.000381976784263937,0.000243364527741612,9.09188765507122e-06,9.09188765507122e-06,0.000224335129287981,0.00207833894859374,0.00297989524744166
"57",0.000322560140241323,-2.10494635554339e-05,-2.10494635554339e-05,0.000493240831044858,0.000183282131847131,-4.28298137099807e-06,-4.28298137099807e-06,0.000188534612242468,0.00216689232574727,0.00287558784329169
"58",0.000813938171792446,0.000141120271976581,0.000141120271976581,0.000282953678768385,0.000227473144150995,-1.29065895325398e-05,-1.29065895325398e-05,0.000271554483156563,0.00183206072106308,0.0028578312878751
"59",0.000269771161419968,5.74787825648463e-05,5.74787825648463e-05,0.000373308763396538,0.00021981001230486,1.75958845694275e-05,1.75958845694275e-05,0.000272992225904336,0.00219195352494354,0.0026816835442364
"60",0.000310541657518809,-1.66309212601283e-05,-1.66309212601283e-05,0.000382897139067265,0.000184839911346199,9.0118733162944e-06,9.0118733162944e-06,0.000339675388138157,0.00211986862950725,0.00306516874563804
"61",0.000366942285938523,4.53194567848442e-06,4.53194567848442e-06,0.000352873859756557,0.000295867456345001,9.4970710224057e-05,9.4970710224057e-05,0.000296550049731273,0.00206566313996544,0.00284148569548388
"62",0.000369077963799862,-0.000132085060695479,-0.000132085060695479,0.000516672049177413,0.000288049585967801,9.00750964741656e-06,9.00750964741656e-06,0.00023069239563963,0.00217329052263465,0.00263042259164123
"63",0.000328303538816116,6.07926083103927e-05,6.07926083103927e-05,0.00048038154386672,0.000264168693537508,-9.94774460835507e-06,-9.94774460835507e-06,0.000429685055586125,0.00217119532835283,0.00293278993211302
"64",0.000219617091039643,-7.77995383294681e-05,-7.77995383294681e-05,0.000445290402055448,0.000258879266975452,-6.00155722592659e-05,-6.00155722592659e-05,0.000222555147529164,0.00223128441734356,0.00276567084706464
"65",0.000441000476417249,5.29489293329375e-06,5.29489293329375e-06,0.000292756331948688,0.00025616263341117,1.05326068660123e-05,1.05326068660123e-05,0.000267581910102977,0.00223854127240441,0.00289534529097814
"66",0.00040031336678889,5.34372405157364e-05,5.34372405157364e-05,0.000774828698022944,0.000266746081198326,-1.38884723513107e-06,-1.38884723513107e-06,0.000243640590109229,0.00220535208597563,0.00255554605360238
"67",0.000305095983858528,-3.79146885669002e-05,-3.79146885669002e-05,0.000431473243115789,0.000214705839760059,1.68523482400716e-05,1.68523482400716e-05,0.000375385606786418,0.00219906647252103,0.00278504319443103
"68",0.000452683772831267,-3.07624380398137e-05,-3.07624380398137e-05,0.000366409335735019,0.000167719877250887,2.93868728149671e-06,2.93868728149671e-06,0.000218352359924568,0.00222478873971584,0.00304082497179729
"69",0.00034532146876343,-7.75111126008026e-05,-7.75111126008026e-05,0.000504839798182176,0.000207885017513437,-1.84521438709943e-05,-1.84521438709943e-05,0.000247877153211384,0.00217487020601588,0.0028308600287281
"70",0.000421631082166557,-4.25030215794513e-05,-4.25030215794513e-05,0.000672734088532702,0.000188085740084275,3.22124258243134e-05,3.22124258243134e-05,0.000176333548393441,0.00216768427368527,0.00288093293306551
"71",0.000340389906466563,2.9786717529645e-06,2.9786717529645e-06,0.000551452059327699,0.000241430527253622,-1.32227892969981e-06,-1.32227892969981e-06,0.000225729201441109,0.00218645664434356,0.00253455670838869
"72",0.000305937569721025,-0.000100693238849781,-0.000100693238849781,0.000295758778095277,0.000181585341514876,-4.8016086581307e-06,-4.8016086581307e-06,0.000352771784189388,0.00216920754275078,0.00285165669697219
"73",0.000320708359554282,1.22615805954938e-05,1.22615805954938e-05,0.000563113917111786,0.000217130427303988,6.6084702018897e-06,6.6084702018897e-06,0.000319118959977521,0.00219266875267143,0.00280852663615013
"74",0.000397759607514806,4.44388980950591e-05,4.44388980950591e-05,0.000557264793178218,0.000201281315005803,-3.06459342474031e-05,-3.06459342474031e-05,0.000224530292794195,0.00235054014805357,0.00274814319959098
"75",0.000340207846359217,5.39648304172774e-05,5.39648304172774e-05,0.000447136595532735,0.000231505880299984,-8.71546535234717e-06,-8.71546535234717e-06,0.000254101105102076,0.00232567173355089,0.00280044658312563
"76",0.00023259517809022,0.000121894051140019,0.000121894051140019,0.000555240262441054,0.000259517941768632,-2.82795503940057e-05,-2.82795503940057e-05,0.0003307635653198,0.00215624908495453,0.00259104600362367
"77",0.000209384259266369,-3.68049376162881e-05,-3.68049376162881e-05,0.000377673991816633,0.000205017958907026,-1.51892353290386e-05,-1.51892353290386e-05,0.000307776297484643,0.00232665402693048,0.00284998058030204
"78",0.000314305393415918,6.69489192982185e-05,6.69489192982185e-05,0.000403244756256265,0.00022298626030417,2.6093142161155e-05,2.6093142161155e-05,0.000193929449814077,0.00218706349333229,0.00268908522196125
"79",0.000438024304685123,4.93499480541204e-05,4.93499480541204e-05,0.000590819754202688,0.00025957982400503,-1.43607922481715e-05,-1.43607922481715e-05,0.000203759777417651,0.00206485508245287,0.00290180246886124
"80",0.000415271020412422,4.57407153828861e-05,4.57407153828861e-05,0.000588401904994834,0.000295637450806091,-5.19116237460927e-05,-5.19116237460927e-05,0.000306200703658828,0.0020234411476094,0.00264374887791629
"81",0.000324289221683999,0.000108392616848921,0.000108392616848921,0.000395837562296762,0.0002193019598857,5.98175344076934e-05,5.98175344076934e-05,0.000275093897438018,0.002128877151598,0.00265570176366152
"82",0.000276435236375427,-0.00010458083170002,-0.00010458083170002,0.000400748452982838,0.000201420811933734,5.08811847507053e-05,5.08811847507053e-05,0.000200446566818007,0.00208889613342783,0.0029517827251881
"83",0.000474491038054025,-0.00012308754090567,-0.00012308754090567,0.000394280157125557,0.000149752405695589,8.13484137696482e-06,8.13484137696482e-06,0.000274873265632433,0.00216888152553273,0.00273846946568244
"84",0.000247004525793236,1.48671865257002e-05,1.48671865257002e-05,0.000572633320506684,0.000197438655040769,3.10581598967577e-05,3.10581598967577e-05,0.000302362994109758,0.00218670126647291,0.00272245508464963
"85",0.00033718410557353,-9.63366093680233e-05,-9.63366093680233e-05,0.000587608745297538,0.000193573718956655,5.29441380526879e-05,5.29441380526879e-05,0.000205953003144345,0.00220574597024833,0.00273039925758312
"86",0.000238553511474617,6.1658720373675e-05,6.1658720373675e-05,0.00028622588848125,0.000290568968069018,5.15414190301866e-05,5.15414190301866e-05,0.000243745427070817,0.00220234246279691,0.00293575925085323
"87",0.0004052772653215,-9.41482919654314e-05,-9.41482919654314e-05,0.000311828038042969,0.000168820877608046,-3.19687034804194e-05,-3.19687034804194e-05,0.000226391288594992,0.00215739903792548,0.00295487864406943
"88",0.000470844312547714,-7.16277994477942e-05,-7.16277994477942e-05,0.000334503904888711,0.000265152225408486,-3.79498229613923e-05,-3.79498229613923e-05,0.000229960013633519,0.00221833594409,0.00291445387521229
"89",0.000293757483795903,5.29084384400322e-05,5.29084384400322e-05,0.000351043326413035,0.000258965018107563,-1.82615727504428e-05,-1.82615727504428e-05,0.000270481417860469,0.00216798755205795,0.00291017440944684
"90",0.000434411299511534,-3.69119226375677e-05,-3.69119226375677e-05,0.000276523576637298,0.000207568162766625,-9.21796553022674e-06,-9.21796553022674e-06,0.000182120976659389,0.00228497372021291,0.00302838286529702
"91",0.000290854851214353,2.47740781772096e-05,2.47740781772096e-05,0.000376182659118976,0.000249785551664955,6.14169989481812e-05,6.14169989481812e-05,0.000316790022320758,0.00214746725622344,0.00278993745185882
