1 2 11022931 1 1 51
1 0 11022933 1 1 51
2 3 11022941 2 1 51
2 1 11022942 2 1 51
2 1 11022943 2 1 51
1 0 11023031 1 1 51
1 4 11023032 1 1 51
1 0 11023033 1 1 51
2 0 11023041 2 1 51
2 0 11023042 2 1 51
1 5 11123131 1 1 52
1 0 11123132 1 1 52
1 2 11123133 1 1 52
2 6 11123143 2 1 52
1 0 11123231 1 1 52
1 6 11123232 1 1 52
1 2 11123233 1 1 52
2 0 11123242 2 1 52
2 1 11123243 2 1 52
1 2 11123331 1 1 52
1 2 11123332 1 1 52
1 0 11123333 1 1 52
2 4 11123341 2 1 52
2 0 11123342 2 1 52
2 0 11123343 2 1 52
1 0 112131 1 1 48
1 0 112132 1 1 48
1 1 112133 1 1 48
2 0 112141 2 1 48
1 0 112231 1 1 48
1 1 112233 1 1 48
2 2 112241 2 1 48
2 0 112242 2 1 48
2 0 112243 2 1 48
1 0 112331 1 1 48
1 0 112332 1 1 48
1 4 112333 1 1 48
2 0 112342 2 1 48
2 3 112343 2 1 48
1 1 11323731 1 1 52
1 0 11323732 1 1 52
1 2 11323733 1 1 52
2 0 11323741 2 1 52
2 0 11323742 2 1 52
2 0 11323743 2 1 52
1 3 11323931 1 1 53
1 3 11323932 1 1 53
1 3 11323933 1 1 53
2 2 11323941 2 1 53
2 1 11323943 2 1 53
1 3 11424031 1 1 53
1 3 11424032 1 1 53
1 4 11424033 1 1 53
2 1 11424041 2 1 53
2 1 11424042 2 1 53
2 6 11424043 2 1 53
1 2 11424131 1 1 53
1 0 11424132 1 1 53
1 3 11424133 1 1 53
2 5 11424141 2 1 53
2 2 11424143 2 1 53
1 3 11424231 1 1 53
1 0 11424232 1 1 53
1 2 11424233 1 1 53
2 0 11424241 2 1 53
2 2 11424242 2 1 53
1 2 11524331 1 1 53
1 2 11524332 1 1 53
1 5 11524333 1 1 53
2 7 11524341 2 1 53
2 4 11524342 2 1 53
2 4 11524343 2 1 53
1 4 11524432 1 1 53
1 0 11524433 1 1 53
2 1 11524442 2 1 53
2 9 11524443 2 1 53
1 3 11524531 1 1 53
1 1 11524532 1 1 53
1 1 11524533 1 1 53
2 4 11524541 2 1 53
2 5 11524543 2 1 53
1 2 11624631 1 1 53
1 6 11624632 1 1 53
1 3 11624633 1 1 53
2 6 11624641 2 1 53
2 3 11624642 2 1 53
2 3 11624643 2 1 53
1 3 11624731 1 1 54
1 8 11624732 1 1 54
1 2 11624733 1 1 54
2 4 11624741 2 1 54
2 4 11624742 2 1 54
2 1 11624743 2 1 54
1 2 11624831 1 1 54
1 5 11624832 1 1 54
1 2 11624833 1 1 54
2 9 11624841 2 1 54
2 1 11624843 2 1 54
1 2 11724931 1 1 54
1 3 11724932 1 1 54
1 1 11724933 1 1 54
2 0 11724941 2 1 54
2 1 11724942 2 1 54
2 1 11724943 2 1 54
1 1 11725031 1 1 54
1 2 11725032 1 1 54
2 0 11725041 2 1 54
2 2 11725042 2 1 54
2 2 11725043 2 1 54
1 1 11725131 1 1 54
1 0 11725132 1 1 54
1 4 11725133 1 1 54
2 7 11725141 2 1 54
2 4 11725142 2 1 54
2 4 11725143 2 1 54
1 1 11825231 1 1 54
1 4 11825232 1 1 54
1 7 11825233 1 1 54
2 3 11825241 2 1 54
2 2 11825242 2 1 54
2 1 11825243 2 1 54
1 1 11825331 1 1 54
1 2 11825332 1 1 54
1 4 11825333 1 1 54
2 4 11825341 2 1 54
1 2 11825431 1 1 54
1 3 11825432 1 1 54
1 2 11825433 1 1 54
2 3 11825441 2 1 54
2 1 11825442 2 1 54
2 2 11825443 2 1 54
1 3 11925531 1 1 55
1 1 11925532 1 1 55
1 4 11925533 1 1 55
2 0 11925541 2 1 55
1 1 11925631 1 1 55
1 1 11925632 1 1 55
1 0 11925633 1 1 55
2 0 11925641 2 1 55
2 0 11925642 2 1 55
1 3 11925731 1 1 55
1 1 11925732 1 1 55
1 8 11925733 1 1 55
2 0 11925741 2 1 55
2 0 11925742 2 1 55
2 2 11925743 2 1 55
1 0 12025831 1 1 55
1 0 12025832 1 1 55
2 0 12025841 2 1 55
1 0 12025931 1 1 55
1 0 12025932 1 1 55
2 0 12025943 2 1 55
1 1 12026032 1 1 55
1 1 12026033 1 1 55
2 0 12026042 2 1 55
2 2 12026043 2 1 55
1 2 12126131 1 1 55
2 8 12126141 2 1 55
2 1 12126142 2 1 55
2 0 12126143 2 1 55
1 0 12126231 1 1 55
1 0 12126232 1 1 55
1 1 12126233 1 1 55
2 0 12126241 2 1 55
2 2 12126242 2 1 55
2 0 12126243 2 1 55
1 0 12126331 1 1 56
1 1 12126332 1 1 56
1 0 12126333 1 1 56
2 4 12126342 2 1 56
2 7 12126343 2 1 56
1 2 12226431 1 1 56
1 2 12226432 1 1 56
1 2 12226433 1 1 56
2 2 12226441 2 1 56
2 4 12226442 2 1 56
2 2 12226443 2 1 56
1 1 12226531 1 1 56
1 1 12226532 1 1 56
1 0 12226533 1 1 56
2 2 12226541 2 1 56
2 1 12226542 2 1 56
2 0 12226543 2 1 56
1 3 12226631 1 1 56
1 3 12226632 1 1 56
1 5 12226633 1 1 56
2 4 12226641 2 1 56
2 2 12226642 2 1 56
2 5 12226643 2 1 56
1 2 122431 1 1 48
1 1 122432 1 1 48
