122441 3 1 37
122442 0 1 37
122443 0 1 37
122541 1 1 37
122542 8 1 37
122543 0 1 37
122641 1 1 37
122642 0 1 37
122643 1 1 37
132741 1 1 37
132742 0 1 37
132743 0 1 37
132841 1 1 37
132843 1 1 37
132942 1 1 38
132943 10 1 38
1421041 10 1 38
1421042 1 1 38
1421043 6 1 38
1421141 0 1 38
1421142 1 1 38
1421143 5 1 38
1421241 0 1 38
1421242 5 1 38
1421243 1 1 38
1521341 6 1 38
1521342 0 1 38
1521441 2 1 38
1521442 0 1 38
1521443 5 1 38
1521541 6 1 38
1521542 8 1 38
1521543 7 1 38
1621742 0 1 39
1621841 0 1 39
1621842 0 1 39
1721942 0 1 39
1722041 0 1 39
1722042 0 1 39
1722043 0 1 39
1722141 1 1 39
1722142 0 1 39
1722143 1 1 39
1822241 7 1 39
1822243 0 1 39
1822341 0 1 39
1822342 0 1 39
1822343 0 1 39
1822441 0 1 39
1822442 0 1 39
11022842 0 1 40
11022843 0 1 40
11022941 0 1 40
11022942 0 1 40
11022943 0 1 40
11023041 1 1 40
11023042 0 1 40
11123142 0 1 40
11123143 1 1 40
11123241 2 1 40
11123242 1 1 40
11123243 0 1 40
11123341 2 1 41
11123342 0 1 41
11123343 0 1 41
11223541 0 1 41
11223542 1 1 41
11223543 3 1 41
11223642 0 1 41
11223643 0 1 41
11323742 3 1 41
11323743 0 1 41
11323841 0 1 41
11323842 1 1 41
11323843 0 1 41
11323941 5 1 41
11323942 1 1 41
11424041 0 1 41
11424042 1 1 41
11424043 0 1 41
11424243 3 1 42
11524342 0 1 42
11524343 2 1 42
11524442 0 1 42
11524443 0 1 42
11524542 8 1 42
11524543 0 1 42
11624641 1 1 42
11624642 0 1 42
11624741 0 1 42
11624743 1 1 42
11624841 6 1 42
11624842 0 1 42
11624843 0 1 42
11724941 0 1 43
11724942 3 1 43
11724943 5 1 43
11725041 0 1 43
11725042 7 1 43
11725141 2 1 43
11725142 6 1 43
11825341 0 1 43
11825342 3 1 43
11825343 0 1 43
11825442 6 1 43
