1 1.05284135867234 11123131 1 1 7
2 0.960366212132286 11123131 1 1 7
3 0 11123131 1 1 7
1 1.04407194359351 11123132 1 1 7
2 1.73778065900247 11123132 1 1 7
3 0 11123132 1 1 7
4 1.0312105715363 11123141 2 1 7
5 0.446458516927763 11123141 2 1 7
6 0 11123141 2 1 7
4 1.05164322682371 11123142 2 1 7
5 1.04125099461837 11123142 2 1 7
6 0.676602086438152 11123142 2 1 7
4 0.973552172397154 11123143 2 1 7
5 1.04125099461837 11123143 2 1 7
6 0.676602086438152 11123143 2 1 7
1 0.93613505966493 11123231 1 1 7
2 0.948703254689317 11123231 1 1 7
3 0.348409893992933 11123231 1 1 7
1 0.996790180626826 11123232 1 1 7
2 0.554077515536898 11123232 1 1 7
3 0.696819787985866 11123232 1 1 7
1 0.978739801256238 11123233 1 1 7
2 0.55129233166992 11123233 1 1 7
3 0 11123233 1 1 7
4 0.942264668988312 11123241 2 1 7
5 0.449129013766374 11123241 2 1 7
6 0 11123241 2 1 7
4 0.980959009938838 11123242 2 1 7
5 1.41884306276862 11123242 2 1 7
6 0 11123242 2 1 7
4 1.01122488058331 11123243 2 1 7
5 0.447753303273756 11123243 2 1 7
6 0 11123243 2 1 7
1 0.991455453120539 11123331 1 1 7
2 0.527966416783981 11123331 1 1 7
3 0.348409893992933 11123331 1 1 7
1 0.953454654445616 11123332 1 1 7
2 0.527966416783981 11123332 1 1 7
3 0.348409893992933 11123332 1 1 7
1 0.987509216335066 11123333 1 1 7
2 0.9225921559364 11123333 1 1 7
3 0 11123333 1 1 7
4 1.02948656624643 11123341 2 1 7
5 0.434319894934077 11123341 2 1 7
6 0.676602086438152 11123341 2 1 7
4 0.987982735193884 11123342 2 1 7
5 1.1477471715763 11123342 2 1 7
6 0 11123342 2 1 7
4 0.963080436562358 11123343 2 1 7
5 0.787634719096958 11123343 2 1 7
6 0 11123343 2 1 7
1 1.01359822619458 112131 1 1 3
2 0.66148116840723 112131 1 1 3
3 1.0452296819788 112131 1 1 3
1 1.02360997507624 112132 1 1 3
2 0.649818210964261 112132 1 1 3
3 0.696819787985866 112132 1 1 3
1 1.01776369835702 112133 1 1 3
2 0.652777468822924 112133 1 1 3
3 1.74204946996466 112133 1 1 3
4 1.04417253723425 112141 2 1 3
5 0.554330404378317 112141 2 1 3
6 2.70640834575261 112141 2 1 3
4 1.03676569969257 112143 2 1 3
5 0.310182254011984 112143 2 1 3
6 0.676602086438152 112143 2 1 3
1 1.07571491633628 112231 1 1 3
2 0.626666370070007 112231 1 1 3
3 0 112231 1 1 3
1 1.02675234881282 112232 1 1 3
2 0.620921928344366 112232 1 1 3
3 1.0452296819788 112232 1 1 3
1 1.02039452288067 11223431 1 1 7
2 1.03574025053237 11223431 1 1 7
3 0 11223431 1 1 7
1 1.04918743572283 11223432 1 1 7
2 0.855921817120618 11223432 1 1 7
3 0 11223432 1 1 7
1 1.03135629172921 11223433 1 1 7
2 2.10925455726063 11223433 1 1 7
3 0 11223433 1 1 7
4 1.02865648962538 11223441 2 1 7
5 1.54298070369071 11223441 2 1 7
6 0 11223441 2 1 7
4 1.00822383433797 11223442 2 1 7
5 1.24890235485702 11223442 2 1 7
6 0 11223442 2 1 7
4 1.0252723310934 11223443 2 1 7
5 0.863217872044308 11223443 2 1 7
6 0 11223443 2 1 7
1 0.974355093716824 11223531 1 1 7
2 1.28518828061857 11223531 1 1 7
3 3.48409893992933 11223531 1 1 7
1 0.977570545912394 11223532 1 1 7
2 0.832595902234679 11223532 1 1 7
3 0.348409893992933 11223532 1 1 7
1 0.962443304901415 11223533 1 1 7
2 1.27648458103427 11223533 1 1 7
3 3.48409893992933 11223533 1 1 7
4 0.99053681710481 11223541 2 1 7
5 1.10728509826402 11223541 2 1 7
6 0 11223541 2 1 7
4 0.899866909266943 11223542 2 1 7
5 1.23676373286333 11223542 2 1 7
6 0.676602086438152 11223542 2 1 7
4 0.943924822230414 11223543 2 1 7
5 1.83430763153917 11223543 2 1 7
6 0 11223543 2 1 7
1 1.04502196356038 11223631 1 1 7
2 1.58407332434363 11223631 1 1 7
3 0.696819787985866 11223631 1 1 7
1 1.03281786090901 11223632 1 1 7
2 1.58111406648497 11223632 1 1 7
3 0 11223632 1 1 7
1 0.994597826857119 11223633 1 1 7
2 1.57536962475932 11223633 1 1 7
3 0 11223633 1 1 7
4 1.01971720293714 11223641 2 1 7
5 1.47953617273705 11223641 2 1 7
6 0 11223641 2 1 7
4 0.973552172397154 11223642 2 1 7
5 0.965667841671016 11223642 2 1 7
6 0 11223642 2 1 7
4 1.01480059525861 11223643 2 1 7
5 1.47824138639105 11223643 2 1 7
6 0 11223643 2 1 7
4 1.02674092819218 112241 2 1 3
5 0.424851769779002 112241 2 1 3
6 0 112241 2 1 3
4 0.986961102429514 112242 2 1 3
5 0.834894420725708 112242 2 1 3
6 0 112242 2 1 3
4 1.02144120822701 112243 2 1 3
5 0.832142999740472 112243 2 1 3
6 0 112243 2 1 3
1 1.040418020644 112331 1 1 3
2 0.702040408470094 112331 1 1 3
3 2.78727915194346 112331 1 1 3
1 1.03749488228439 112332 1 1 3
2 0.939999555105011 112332 1 1 3
3 2.78727915194346 112332 1 1 3
1 1.07425334715648 112333 1 1 3
2 0.696295966744453 112333 1 1 3
3 1.74204946996466 112333 1 1 3
4 1.05738991112329 112341 2 1 3
5 0.968419262656251 112341 2 1 3
6 0 112341 2 1 3
4 1.03931978160349 112342 2 1 3
5 1.06148203127451 112342 2 1 3
6 0 112342 2 1 3
4 1.01799319764726 112343 2 1 3
