"","animal","round.sec","units"
"1",0.00353310961599842,0.0235661667661832,4.27262577327916
"2",0.00469902054596859,0.00273306376706641,4.36185219241902
"3",0.00647135208259468,0.00218968441228925,4.2997513598077
"4",0.00293232546219324,0.00500807530172562,4.18103045187025
"5",0.00498171957259116,0.106624031938898,4.00429543802109
"6",0.00301344743007867,0.00440312268629171,4.34497980697429
"7",0.00589735973561794,0.00411280618098217,3.94177282284469
"8",0.00459232277024953,0.00993153644451002,4.35043269733629
"9",0.00590299084636008,0.00334044770821473,4.06217704956089
"10",0.00921839980451728,0.00430959905840507,3.2811089856558
"11",0.00328330376923311,0.320604760504537,4.05416341891702
"12",0.0039727673831544,0.00262611552578254,4.43734768013871
"13",0.0027910215829317,0.259315151373745,4.31880882414524
"14",0.00293798895253955,0.00703615928789999,3.97781862666052
"15",0.00354647470106826,0.0039883472444024,4.12650373536069
"16",0.00598997797684755,0.19648692373745,4.0633027082697
"17",0.00850116697759264,0.00280445472120004,3.93549500123881
"18",0.00688952012064181,0.00328199465099959,3.97005206238302
"19",0.00409751584706085,0.156861201094909,4.20919993756649
"20",0.00950236031764527,0.0083321694431613,4.03933830820408
"21",0.00200616437209871,0.169165871331357,4.17067699528137
"22",0.00389316111940384,0.00368060737956119,4.12265684509263
"23",0.00309405596188324,0.174672252075148,3.98830596167511
"24",0.00910720466451478,0.00245104957332356,3.93088318631217
"25",0.00366936191112231,0.0026718120196206,4.08078177679797
"26",0.00473441526272195,0.00589343308889734,3.97951460092993
"27",0.00554642838859166,0.00397813182019164,4.21671263749662
"28",0.00324464121913028,0.00388747075278042,4.25461868537341
"29",0.0105366094392469,0.00422709893711002,4.2368953363746
"30",0.00619849956604743,0.00353306603945824,4.00170904883956
"31",0.00694171629374979,0.186645388588359,4.01961983184541
"32",0.00522363877124802,0.00462570422279129,4.24035654035261
"33",0.00469443569045626,0.195965104924395,4.01857742893763
"34",0.00470261825560996,0.00831762721286332,4.21723082398092
"35",0.00226153513473626,0.00307008825152601,4.52002045469035
"36",0.00478164001874621,0.00244992615635935,4.19699437892109
"37",0.00260742346623472,0.0131087294681853,4.23298596689159
"38",0.0023915070440467,0.00393640992485361,4.31794629645465
"39",0.00233738219072475,0.153095096517559,3.95642379583638
"40",0.00506142654608915,0.00381272416792909,4.28289965772698
"41",0.00390622533777,0.00422813673166991,4.06496523914962
"42",0.00780868180638358,0.00586279848940287,4.14064778261344
"43",0.011718369033615,0.0025569610868956,3.88688180059764
"44",0.00528529125991015,0.00284204382944848,4.25048022606307
"45",0.00638484332408379,0.00351699056730145,4.33119800109652
"46",0.00277777646748868,0.154670820099628,4.39858086619002
"47",0.00761192159155345,0.00278114716660204,4.3526338613136
"48",0.00224603642635486,0.00289613956203397,4.12170379336054
"49",0.00444148129621808,0.00507776722024232,4.28840494309441
"50",0.00880817906624776,0.00388043624653857,4.05808201297941
"51",0.00673039524831991,0.00561409086471704,4.08976504826606
"52",0.00300753794712087,0.190670152691982,3.86719334763031
"53",0.00150952815119161,0.152815605228671,4.16666902360397
"54",0.00783751877451671,0.00236647966576335,4.32925424010294
"55",0.00514110960714749,0.00335981044792092,4.10245472141301
"56",0.94103970329195,0.00378655051856414,2.82113429419842
"57",0.00425830778554742,0.00508678701852916,3.92415359731638
"58",0.00448370813948813,0.00414728457857532,4.01047322146468
"59",0.00169291415645406,0.253150545298966,4.27130951268701
"60",0.00524552493235222,0.00596398008535821,4.0688417251776
"61",0.00267187302124974,0.103495298188228,4.20404721314495
"62",0.00654846153136063,0.00454688649838327,4.23010470673035
"63",0.00834996469705753,0.00467502911320285,4.36072161123637
"64",0.00769011815401088,0.00243427332064186,3.5768231319771
"65",0.00286779687147764,0.0610037688595108,4.19835386800334
"66",0.00375735313426916,0.140297610688394,4.20469020926772
"67",0.00678689588804264,0.00935064314890881,4.16006943242087
"68",0.00565110084551133,0.246634126352628,3.96081808264991
"69",0.00509230840814282,0.0042742354431077,3.94503270994975
"70",0.00593910252553486,0.00236074039057341,4.2288114410393
"71",0.00210021178412834,0.25455111473611,4.13388786799682
"72",0.00586852573727025,0.00237706353372929,4.09145973122125
"73",0.00549652031404646,0.00363849975343348,4.24772662879866
"74",0.00394633681299633,0.00387935553997587,4.09350156176359
"75",0.004053364233978,0.00483051791070149,4.21220289207072
"76",0.00380900064586199,0.305253226456765,3.80348692516746
"77",0.00855660322603745,0.00399564268476794,4.04089790411917
"78",0.0038022509641311,0.0055280538154856,4.14081094164811
"79",0.00712480004611708,0.00332954223084972,4.05478819544677
"80",0.00489507686403821,0.302135441833134,3.9590438993815
"81",0.00575296944910273,0.124012033650291,4.17377011380678
"82",0.0104656487715233,0.00670767147364334,3.57803748370344
"83",0.0041079939147022,0.181012683039316,4.22303295632974
"84",0.00519452617700167,0.00642179367234613,4.15264313963679
"85",0.00456231739521149,0.00459645492432956,4.29741561069608
"86",0.00431443755000086,0.00616748505293447,4.36585678193799
"87",0.00299638735854299,0.00303072392301626,4.42591886239812
"88",0.00560321231530394,0.00566492084467161,4.22630587632428
"89",0.00378885617308803,0.00499734511776815,4.10820768725649
"90",0.00313783442347102,0.00347383233366387,4.04209238688115
"91",0.00291848931069294,0.00495610061371049,4.20669173283072
"92",0.00456805924030489,0.00289152152930539,4.06658728933354
"93",0.00476227459197694,0.00257889504605297,4.15222925765186
"94",0.00362862929403139,0.00304089860071869,4.38646015523946
"95",0.0038980824240993,0.00275443119649713,4.20870509273005
"96",0.00386366446484372,0.00379448939848038,4.12728489897387
"97",0.00268672361704145,0.00471389629358982,4.30119122793447
"98",0.00361087595606652,0.00343700410216945,4.1524183487042
"99",0.00305016905629249,0.00429030781261857,3.93110591154222
"100",0.00258982251677032,0.00380532884576711,4.13265770704592
"101",0.00410621997534405,0.00408928875287949,4.13854576869648
"102",0.00325851228495453,0.00336166016937966,4.15376805235572
"103",0.00374600846303089,0.326135257216966,4.09625937410436
"104",0.00486472858707262,0.00684135301089582,4.13627686223915
"105",0.00150758281928136,0.292963960753284,4.16461492560157
"106",0.00410579848673458,0.00308347772323158,4.25208032565515
"107",0.00974107498007864,0.00450959827350759,4.34198135698428
"108",1.11694528388007,0.00244820827447815,3.19041542258532
"109",0.00450800260914858,0.00288226322016629,4.05808107937528
"110",0.00232274055190888,0.00272141732728791,4.08295431227035
"111",0.00676646790738193,0.00543118965861267,4.18854678479586
"112",0.002436082870033,0.00749714426711739,4.07766907341585
"113",0.0040261856236837,0.145617608138483,4.2887785227049
