1 1.427 11022931 1 1 51
1 1.276 11022933 1 1 51
2 1.4703 11022941 2 1 51
2 1.5987 11022942 2 1 51
2 1.6013 11022943 2 1 51
1 1.2987 11023031 1 1 51
1 1.3147 11023032 1 1 51
1 1.3957 11023033 1 1 51
2 1.556 11023041 2 1 51
2 1.585 11023042 2 1 51
1 1.2447 11123131 1 1 52
1 1.3533 11123132 1 1 52
1 1.3203 11123133 1 1 52
2 1.4957 11123143 2 1 52
1 1.378 11123231 1 1 52
1 1.2657 11123232 1 1 52
1 1.2223 11123233 1 1 52
2 1.5587 11123242 2 1 52
2 1.5393 11123243 2 1 52
1 1.363 11123331 1 1 52
1 1.3753 11123332 1 1 52
1 1.259 11123333 1 1 52
2 1.5377 11123341 2 1 52
2 1.5107 11123342 2 1 52
2 1.555 11123343 2 1 52
1 1.3343 112131 1 1 48
1 1.2633 112132 1 1 48
1 1.268 112133 1 1 48
2 1.532 112141 2 1 48
1 1.2867 112231 1 1 48
1 1.2977 112233 1 1 48
2 1.477 112241 2 1 48
2 1.439 112242 2 1 48
2 1.4893 112243 2 1 48
1 1.261 112331 1 1 48
1 1.3827 112332 1 1 48
1 1.3477 112333 1 1 48
2 1.5253 112342 2 1 48
2 1.5273 112343 2 1 48
1 1.382 11323731 1 1 52
1 1.3007 11323732 1 1 52
1 1.283 11323733 1 1 52
2 1.557 11323741 2 1 52
2 1.5933 11323742 2 1 52
2 1.4893 11323743 2 1 52
1 1.3863 11323931 1 1 53
1 1.385 11323932 1 1 53
1 1.4373 11323933 1 1 53
2 1.4733 11323941 2 1 53
2 1.495 11323943 2 1 53
1 1.4297 11424031 1 1 53
1 1.3197 11424032 1 1 53
1 1.422 11424033 1 1 53
2 1.5423 11424041 2 1 53
2 1.6153 11424042 2 1 53
2 1.565 11424043 2 1 53
1 1.3447 11424131 1 1 53
1 1.3673 11424132 1 1 53
1 1.4253 11424133 1 1 53
2 1.555 11424141 2 1 53
2 1.5777 11424143 2 1 53
1 1.3043 11424231 1 1 53
1 1.3777 11424232 1 1 53
1 1.362 11424233 1 1 53
2 1.482 11424241 2 1 53
2 1.588 11424242 2 1 53
1 1.3967 11524331 1 1 53
1 1.35 11524332 1 1 53
1 1.236 11524333 1 1 53
2 1.5967 11524341 2 1 53
2 1.5887 11524342 2 1 53
2 1.5097 11524343 2 1 53
1 1.371 11524432 1 1 53
1 1.3523 11524433 1 1 53
2 1.489 11524442 2 1 53
2 1.4043 11524443 2 1 53
1 1.4197 11524531 1 1 53
1 1.4193 11524532 1 1 53
1 1.4263 11524533 1 1 53
